,place_id,sublocality_level_1,locality,administrative_area_level_2,administrative_area_level_1,country,postal_code,sublocality_level_2,route,point_of_interest,street_number,neighborhood,premise,subpremise,sublocality_level_3,postal_town,natural_feature,floor,administrative_area_level_3,postal_code_suffix,post_box,political,administrative_area_level_4
13257,ChIJVSRN9iTiBDkRXsSGqV5EggM,Palace Colony,Mandi,Mandi,Himachal Pradesh,India,175001,,,,,,,,,,,,,,,,
13258,ChIJ5zZhSVUYfDkReWkaQsudsps,,Raisen,Raisen,Madhya Pradesh,India,464551,,,,,,,,,,,,,,,,
13259,ChIJZ4LHnLOvgTkRpr2W1JSmzi4,Adhartal,Jabalpur,Jabalpur,Madhya Pradesh,India,482004,Jai Prakash Nagar,,,,,,,,,,,,,,,
13260,ChIJraqqmsjvNToRFgjIQN2U_I4,Fraserpeta,Vijayawada,Krishna,Andhra Pradesh,India,520001,,,,,,,,,,,,,,,,
13261,ChIJ1SefTCO1hjkRziM4AjvbdRA,,Umaria,Umaria,Madhya Pradesh,India,484661,,,,,,,,,,,,,,,,
13262,ChIJgYA19M36NToRoY2GPudVl4Y,Bharathi Nagar,Vijayawada,Krishna,Andhra Pradesh,India,520007,,NH 16 Service Road,,,Opposite Vinayak Theatre,G V R Towers,4th Floor,,,,,,,,,
13263,ChIJ-Rr5twpVhjkRYDYPoXZF0p8,,Burhar,Shahdol,Madhya Pradesh,India,484110,,Madhya Pradesh State Highway 9A,,,Ward Number 2,,,,,,,,,,,
13264,ChIJjWrANbf6NToRKjkNkGxfEVc,Benz Circle,Vijayawada,Krishna,Andhra Pradesh,India,520008,Acharya Ranga Nagar,Polyclinic Road,,,,,,Municipal Employees Colony,,,,,,,,
13265,ChIJu_OEornNjzkR-fKlBt-J3Es,,Varanasi,Varanasi,Uttar Pradesh,India,221311,,,,,Raja Talab,Sumitra Building,Third Floor,,,,,,,,,
13266,ChIJFUKB8TDBeDkRXSrjPfog4Ro,,Singrawan,Sagar,Madhya Pradesh,India,470335,,,,,,,,,,,,,,,,
13267,ChIJ____L2lCfDkRPYNIHE9hABM,Govindpura,Bhopal,Bhopal,Madhya Pradesh,India,462023,,,,,Gautam Nagar,,,,,,,,,,,
13268,ChIJQ2e9tE6mhDkRVoZ15PLrvyw,Janki Kund,Chitrakoot,Satna,Madhya Pradesh,India,485331,,,,,,,,,,,,,,,,
13269,ChIJkyr5WFUbNjoRt_KKG-tErS4,Loyaada,Gudivada,Krishna,Andhra Pradesh,India,521301,,,,,Jagannadhapuram,,,,,,,,,,,
13270,ChIJh1aldBH7NToRtsibO-ccNY8,Kanuru,Vijayawada,Krishna,Andhra Pradesh,India,520007,Chalasani Nagar,VRSEC Entrance Road,,,TCR Colony,,,,,,,,,,,
13271,ChIJA9koirqF2DsRW6nlIh1sd2k,Aurang Pura,Khargone,Khargone,Madhya Pradesh,India,451001,,Madhya Pradesh State Highway 26,,,,,,,,,,,,,,
13272,ChIJiWyiA6b-YzkR8H_hWsQlDm8,Samta Nagar,Ratlam,Ratlam,Madhya Pradesh,India,457001,,,,,,,,,,,,,,,,
13273,ChIJoX01zFlPkTkR--D03OOYvXk,,Siktaur,Gorakhpur,Uttar Pradesh,India,273007,,Gorakhpur Bypass,,,,,,,,,,,,,,
13274,ChIJj0auCISZcjkR3EqGHh4wU6U,Kabir Colony,Alwar,Alwar,Rajasthan,India,301001,,Manu Marg,,30,Opposite Military Hospital,,,,,,,,,,,
13275,ChIJKwRJ5LndSToR5b_OyQhp1co,,Machilipatnam,Krishna,Andhra Pradesh,India,521002,,,,,,,,,,,,,,,,
13276,ChIJWZyR9CPNgjkRVP2XjgF1Kjo,Makaniya Purva,Mahoba,Mahoba,Uttar Pradesh,India,210427,,,,,,,,,,,,,,,,
13277,ChIJExjKz6v6NToRUf-3hB613Lw,Buckinghampeta,Vijayawada,Krishna,Andhra Pradesh,India,520002,,,,,,,,,,,,,,,,
13278,ChIJ57x7OC_dBzsRtpe3dgJ4yTM,,Vazhakulam,Ernakulam,Kerala,India,686670,,,,,,,,,,,,,,,,
13279,ChIJaTD8Rf5ofDkReNy8GOcSMH0,Bhanpur,Bhopal,Bhopal,Madhya Pradesh,India,462037,Peoples Campus,,,,,,,,,,,,,,,
13280,ChIJxfv1YzFDfjkRjKhP3fb14Bw,,Pipariya,Hoshangabad,Madhya Pradesh,India,461775,,Pipariya Road,,,,,,,,,,,,,,
13281,ChIJB6PujvIyNDoRHoKlyA6o8KQ,,Tiruvuru,Krishna,Andhra Pradesh,India,521235,,,,,,,,,,,,,,,,
13282,ChIJFQAAQGx0YzkRCfLRe6eKGHM,Sindhi Colony,Ujjain,Ujjain,Madhya Pradesh,India,456010,,,,,,,,,,,,,,,,
13283,ChIJd0R21FvntTsRgJQoOxmlIA8,Bangar Pet,Kurnool,Kurnool,Andhra Pradesh,India,518004,,Railway Station Road,,,Narasimha Reddy Nagar,,,,,,,,,,,
13284,ChIJX39GLiFCfDkR2v-a7pgSmBg,Berkheda,Bhopal,Bhopal,Madhya Pradesh,India,462022,Sector A,Sector A,,1,,,,,,,,,,,,
13285,ChIJWyN0Gan6NToRNv5TyXKsgRc,Labbipet,Vijayawada,Krishna,Andhra Pradesh,India,520010,,MG Road,,,,,,,,,,,,,,
13286,ChIJqdFhIJUJ1jsRSUVgrX6BMq4,Ganj,Betul,Betul,Madhya Pradesh,India,460001,,,,,Balagi Vihar Colony,,,,,,,,,,,
13287,ChIJAQAAcIsxjjkRiWZAamvXGLA,Lanka,Varanasi,Varanasi,Uttar Pradesh,India,221005,Saket Nagar Colony,,,,,,,,,,,,,,,
13288,ChIJo5sGZFYbNjoRZ00ShzcUOhU,Santhi Nagar,Gudivada,Krishna,Andhra Pradesh,India,521301,,,,,,,,,,,,,,,,
13289,ChIJbXcBml4DNjoRcItyl1tmbl4,Bethavolu,Bhushanagulla,Krishna,Andhra Pradesh,India,521301,Thota,,,,,,,,,,,,,,,
13290,ChIJ7QkbAMQtjjkRNPhf0reJ76I,,Varanasi,Varanasi,Uttar Pradesh,India,221011,,,,,,,,,,,,,,,,
13291,ChIJfy5OWe4yNDoRfTlO7yblt6I,,Tiruvuru,Krishna,Andhra Pradesh,India,521235,,,,,,,,,,,,,,,,
13292,ChIJXXZivLSIJzoRCWra6ljVBmE,Budhwari Basti,Korba,Korba,Chhattisgarh,India,495677,,Ghanta Ghar,,,,,,,,,,,,,,
13293,ChIJQ7EMODICnzkRyZj8g7EN3i0,,Hardoi,Hardoi,Uttar Pradesh,India,241406,,,,,,,,,,,,,,,,
13294,ChIJKTQSSZwYnjkRuVufH12WH1Q,,Chhibramau,Kannauj,Uttar Pradesh,India,209721,,,,,,,,,,,,,,,,
13295,ChIJgXhUE_fwSToRaaJgsWbfHVE,,Challapalli,Krishna,Andhra Pradesh,India,521126,,National Highway 216,,,,,,,,,,,,,,
13296,ChIJX7mOmX2ugTkR-F9lOxwEHu4,South Civil Lines,Jabalpur,Jabalpur,Madhya Pradesh,India,482001,Govindh Bhavan Colony,,,,,,,,,,,,,,,
13297,ChIJ7ftwDJxVmjkRDYZT0kHBdsE,,Lahenga,Rae Bareli,Uttar Pradesh,India,229307,,,,,,,,,,,,,,,,
13298,ChIJx0LJZKHGdjkRioLzZlEbW8k,,Gwalior,Gwalior,Madhya Pradesh,India,474001,,,,,,,,,,,,,,,,
13299,ChIJeW1awXtPMzoRqxhfbf-TntM,Naim Nagar,Warangal,Warangal,Telangana,India,506001,Jagruti Colony,,,,,,,,,,,,,,,
13300,ChIJ0z20-OZuYjkRqEmjwlb-99M,,Dhamnod,Dhar,Madhya Pradesh,India,454552,,,,,Narayan Vihar,,,,,,,,,,,
13301,ChIJtwQfKvjvNToRQBXTzgaP3WA,Kedareswar Pet,Vijayawada,Krishna,Andhra Pradesh,India,520003,,Kedareswarpet Main Road,,,Ramalingeswarapet,,,,,,,,,,,
13302,ChIJDbGZLBlofDkRkGhvdhGTl8w,Peer Gate,Bhopal,Bhopal,Madhya Pradesh,India,462001,Nakkar Khana,Malipura Road,,,Malipura,,,,,,,,,,,
13303,ChIJPVzmMsvgSToRzvKb3WzzdG8,,Pedana,Krishna,Andhra Pradesh,India,521366,,,,,,,,,,,,,,,,
13304,ChIJr482-iZLhTkRh_ETDQJOV4E,Jhusi,Allahabad,Allahabad,Uttar Pradesh,India,211019,A.V.Colony,Power House Road,,,Avas Vikas Colony II,Sharda Complex,,Sector Number 2,,,,,,,,
13305,ChIJtVTTGMt1NjoRDFjzfoEMFbk,,Nuzividu,Krishna,Andhra Pradesh,India,521201,,,,,,,,,,,,,,,,
13306,ChIJOxNMX770FjkRHqgwsZpd1xQ,Baba Shyam Singh Colony,Hanumangarh,Hanumangarh,Rajasthan,India,335512,,Khosa Colony Road,,,Baba Bhag Singh Khosa Colony,,,,,,,,,,,
13307,ChIJz7P5R6j6NToRailtlr5zhz8,Labbipet,Vijayawada,Krishna,Andhra Pradesh,India,520010,Punammathota,,,,,,,,,,,,,,,
13308,ChIJL-Rgu9D51TsRy_XqGcboceE,,Bagdona,Betul,Madhya Pradesh,India,460449,,,,,,,,,,,,,,,,
13309,ChIJjUS61TfGnTkRiSm-fMBuJ04,,,Kanpur Dehat,Uttar Pradesh,India,209303,,,,,,,,,,,,,,,,
13310,ChIJs2JflQ8xnDkRw21v2KuEz8I,,Gadhewa,Kanpur Nagar,Uttar Pradesh,India,208002,,,,,,,,,,,,,,,,
13311,ChIJKUbvCTNDfjkRf77fbeq34zA,,Pipariya,Hoshangabad,Madhya Pradesh,India,461775,,,,,Maharana Pratap Ward,,,,,,,,,,,
13312,ChIJUZJfrlbFkDkRa77YayAj8og,Rameshwarpur,Basti,Basti,Uttar Pradesh,India,272001,,,,,,,,,,,,,,,,
13313,ChIJp4eQ1aR1NjoRWh3lsSm7evY,Nandha Moori Peta,Nuzividu,Krishna,Andhra Pradesh,India,521201,,Vijayawada Road,,,,,,,,,,,,,,
13314,ChIJVyaDGNRBfDkRIeHda6R41ew,Patel Nagar,Bhopal,Bhopal,Madhya Pradesh,India,462021,,,,,,,,,,,,,,,,
13315,ChIJAYL0W0gxmzkRsr_TBI4mo1U,,Baraula,Kaushambi,Uttar Pradesh,India,212217,,,,,,,,,,,,,,,,
13316,ChIJ-f__PxAoODoRAvlj7_lOTck,Shanti Nagar,Kakinada,East Godavari,Andhra Pradesh,India,533004,,,,,,,,,,,,,,,,
13317,ChIJraqq5oFzZjkRPYGFa9Wx_0Q,Neemuch Chawni,Neemuch,Neemuch,Madhya Pradesh,India,458441,Dr. Radhakrishnan Nagar,,,,,,,,,,,,,,,
13318,ChIJ2Q0mO2FCfDkRCzTQePDLOQU,Maharana Pratap Nagar,Bhopal,Bhopal,Madhya Pradesh,India,462001,Zone-I,,,,,,,,,,,,,,,
13319,ChIJ8VY8jMv6NToRTD-ZvcZVEjs,Arul Nagar,Vijayawada,Krishna,Andhra Pradesh,India,520008,,,,,,,,,,,,,,,,
13320,ChIJtwQfKvjvNToRQBXTzgaP3WA,Kedareswar Pet,Vijayawada,Krishna,Andhra Pradesh,India,520003,,Kedareswarpet Main Road,,,Ramalingeswarapet,,,,,,,,,,,
13321,ChIJ_____ztUnDkRp-qJFlzO_ag,Jaitipur,Ghatampur,Kanpur Nagar,Uttar Pradesh,India,209206,,,,,,,,,,,,,,,,
13323,ChIJeW1awXtPMzoRqxhfbf-TntM,Naim Nagar,Warangal,Warangal,Telangana,India,506001,Jagruti Colony,,,,,,,,,,,,,,,
13324,ChIJOaI3lzFahDkRngDFzFNKjhs,Hari Bhushan Nagar,Rewa,Rewa,Madhya Pradesh,India,486001,,,,,Aurrhat,,,,,,,,,,,
13325,ChIJy12iqkJCfDkR9mSscnRqmJQ,Maharana Pratap Nagar,Bhopal,Bhopal,Madhya Pradesh,India,462011,Zone-II,Service Road,,,,,,,,,,,,,,
13326,ChIJlaWk1f3sSToRLN7MRKsDvXY,,Koduru,Krishna,Andhra Pradesh,India,521328,,Koduru Bypass Road,,,,,,,,,,,,,,
13327,ChIJ65eHPccymzkRJaT2x1OKz4I,,Paschim Sarira,Kaushambi,Uttar Pradesh,India,201010,,,,,,,,,,,,,,,,
13328,ChIJq2DkH16abzkRkDL1gz6Vj9g,Bhimganj Mandi,Kota,Kota,Rajasthan,India,324002,,,,,,,,,,,,,,,,
13329,ChIJsQvSKwVpOToRDdVdnotZPZs,Gajuwaka,Visakhapatnam,Vishakhapatnam,Andhra Pradesh,India,530026,Chaitanya Nagar,,,,,,,,,,,,,,,
13330,ChIJFXQ92vjEdjkR1BzMfk-H2rY,,Gwalior,Gwalior,Madhya Pradesh,India,474001,,Shivpuri Link Road,IPS GROUP OF COLLEGES,,,,,,,,,,,,,
13331,ChIJVdO6F-GCmzkRD74LPEUw018,,Alampur,Rae Bareli,Uttar Pradesh,India,229206,,Azad Nagar Road,,,,,,,,,,,,,,
13332,ChIJET2FTKxo1TsRrFtp2pxXeLI,Vivekanand Colony,Chhindwara,Chhindwara,Madhya Pradesh,India,480001,,Chhindwara Road,,,,,,,,,,,,,,
13333,ChIJowTD4QV_hDkRn1QEdkpa0v8,,Satna,Satna,Madhya Pradesh,India,485001,,,,,,,,,,,,,,,,
13334,ChIJxSerfMH6NToR2YDQKRIjXbc,,Vijayawada,Krishna,Andhra Pradesh,India,520010,Patamata,,,,,,,,,,,,,,,
13335,ChIJI7gEedGugTkRFCmu4iSNiQg,Central Ordinance Depot Area,Jabalpur,Jabalpur,Madhya Pradesh,India,482005,,,,,,,,,,,,,,,,
13336,ChIJv65iZZrzSToRzmqzB0Bouec,,Avanigadda,Krishna,Andhra Pradesh,India,521121,,,State Bank of India,,,,,,,,,,,,,
13337,ChIJj64_YBVchTkR4heFNyBYCoM,,Sinki Kalan,Allahabad,Uttar Pradesh,India,212302,,,,,,,,,,,,,,,,
13338,ChIJncmmO8htrjsRZheUJfh4bL0,Heelalige,Bengaluru,Bangalore Urban,Karnataka,India,560099,,,,,,,,,,,,,,,,
13339,ChIJkQpJ5TveNToR04KzrBs3TYU,,,Krishna,Andhra Pradesh,India,521211,,,,,,,,,,,,,,,,
13340,ChIJq6qqal65BTsRaRvFcrLXj6M,Kesavadasapuram,Thiruvananthapuram,Thiruvananthapuram,Kerala,India,695004,Sree Nagar,,,,,,,,,,,,,,,
13341,ChIJGQAAQAKkNzoRVcnFTU8G9po,Luthergiri,Rajahmundry,East Godavari,Andhra Pradesh,India,534105,,,,,,,,,,,,,,,,
13342,ChIJOUxnCV13dDkRsW0QMrOgMNs,Civil Lines,Agra,Agra,Uttar Pradesh,India,282004,,,,,Kamla Nagar,,,,,,,,,,,
13343,ChIJQaxAdQ4BgjkREaMwoOwz1cI,Nuri Nagar,Damoh,Damoh,Madhya Pradesh,India,470661,,,,,,,,,,,,,,,,
13344,ChIJz2bAQ1UusDsRCovYw5LOj1I,,Tumakuru,Tumkur,Karnataka,India,527107,,,,,,,,,,,,,,,,
13345,ChIJQTwttLTDaDkRVT6eCw4LoSc,Bhopal Ganj,Bhilwara,Bhilwara,Rajasthan,India,311001,,Sewa Sadan Road,,,,,,,,,,,,,,
13346,ChIJ8zNV2ukkrjsRtUyguAB2qlw,,Bengaluru,Bangalore Urban,Karnataka,India,562123,,,,,,,,,,,,,,,,
13347,ChIJDxmJP3CKNToR6JnvfbVL2WA,,Guntur,Guntur,Andhra Pradesh,India,522004,,,,,,,,,,,,,,,,
13348,ChIJ05f9gFY-rjsRInqpl86PX4g,Srinivaspura,Bengaluru,Bangalore Urban,Karnataka,India,560060,,Omkar Hills Temple Road,,,,,,,,,,,,,,
13349,ChIJ27L3Zbv6NToRhC9HhyApzQ4,,Vijayawada,Krishna,Andhra Pradesh,India,520010,Fakirgudem,,,,,,,,,,,,,,,
13350,ChIJKTe6WeE-rjsRbvIMUT1Go3U,R V Vidyanikethan Post,Bengaluru,Bangalore Urban,Karnataka,India,560059,RV Vidyaniketan,Mysore Road,,,,,,,,,,,,,,
13351,ChIJd9eylEppejkRmPOlLZhers8,,Guna,Guna,Madhya Pradesh,India,473001,,,,,,,,,,,,,,,,
13352,ChIJU1VVFT37NToRwmq4rouuMm0,Kanuru,Vijayawada,Krishna,Andhra Pradesh,India,520007,Chalasani Nagar,,,,TCR Colony,,,,,,,,,,,
13353,ChIJKWhtcD7J5zsRKWTSPTRM_wE,Andheri West,Mumbai,Mumbai Suburban,Maharashtra,India,400058,Gilbert Hill,Gilbert Hill Road,,37,,,,,,,,,,,,
13354,ChIJGQAAQAKkNzoRVcnFTU8G9po,Luthergiri,Rajahmundry,East Godavari,Andhra Pradesh,India,534105,,,,,,,,,,,,,,,,
13355,ChIJ4xWkVsx1NjoRlmFOonTyYWY,NSP Colony,Nuzividu,Krishna,Andhra Pradesh,India,521201,,Dwaraka theatre Road,,Opp,,,,,,,,,,,,
13356,ChIJDQUzNsSlgTkROG-YI4Eg4-E,,Jabalpur,Jabalpur,Madhya Pradesh,India,483220,,,,,,,,,,,,,,,,
13357,ChIJcX3FrDwHATsRuEKABvM3A8M,,Ilayangudi,Sivaganga,Tamil Nadu,India,630702,,,,,,,,,,,,,,,,
13358,ChIJ79v3kJnzSToRhWCyT__iYYk,,Avanigadda,Krishna,Andhra Pradesh,India,521121,,Market Road,,,,,,,,,,,,,,
13359,ChIJBy9TuMHjmzkRov6Gfd9IwtA,,Lucknow,Lucknow,Uttar Pradesh,India,226010,,,,,,,,,,,,,,,,
13360,ChIJ5fwaRhDcCzkRnp9T157v31E,,Najibabad,Bijnor,Uttar Pradesh,India,246763,,,,,,,,,,,,,,,,
13361,ChIJsfljJ1FZrTsRhBYEPRZHEf4,Muruganpalli,Chittoor,Chittoor,Andhra Pradesh,India,517001,,Church St,,18-794,,,,,,,,,,,,
13362,ChIJl6EG4RtvYjkRFvLP8JLe5nM,,Dhamnod,Dhar,Madhya Pradesh,India,454552,,Maheshwer Road,,,,,,,,,,,,,,
13363,ChIJz0eeQaX-YzkRJrP--QB7Zq8,,Ratlam,Ratlam,Madhya Pradesh,India,457001,,,,,,,,,,,,,,,,
13364,ChIJqbi79tlhgTkRrnO5rG_wycY,Gole Bazar,Katni,Katni,Madhya Pradesh,India,483501,,,,,,,,,,,,,,,,
13365,ChIJOeHrcMbdtTsRsdYBP_D7Q7g,,Kurnool,Kurnool,Andhra Pradesh,India,518002,,,,,,,,,,,,,,,,
13366,ChIJq6qqGsLimzkRK3C-qoI6hnk,Gomti Nagar,Lucknow,Lucknow,Uttar Pradesh,India,226010,Vinay Khand 3,,,,,,,,,,,,,,,
13367,ChIJq6qq6sfvNToRI4nQOZISIvc,Fraserpeta,Vijayawada,Krishna,Andhra Pradesh,India,520009,Bhimannavaripeta,,,,,,,,,,,,,,,
13368,ChIJk6NEcr77mzkRRlIzVoB8W9c,Babasaheb Bhim Rao Ambedkar University,Lucknow,Lucknow,Uttar Pradesh,India,226025,,,,,,,,,,,,,,,,
13369,ChIJbR0GULj9mzkRcKvcg7dHWMQ,Aminabad,Lucknow,Lucknow,Uttar Pradesh,India,226018,Dugawan,Ganga Prasad Road,,158/150,,,,,,,,,,,,
13370,ChIJoei8aLQENjoRJ8ZIpGyHum4,,Gudivada,Krishna,Andhra Pradesh,India,521301,,Eluru Road,,,,,,,,,,,,,,
13371,ChIJ0_L060TReDkRqJufYN6kX2o,Gopal Ganj,Sagar,Sagar,Madhya Pradesh,India,470001,,,,,Civil Line,,,,,,,,,,,
13372,ChIJ1evXTA3TbTkRgkn0U1sbUqg,,Jaipur,Jaipur,Rajasthan,India,303006,,,,,,,,,,,,,,,,
13373,ChIJVwOLq_z9mzkRfsxxFsfQot0,Chowk,Lucknow,Lucknow,Uttar Pradesh,India,226003,Chaupatiyan,Hardoi Road,,,,,,,,,,,,,,
13374,ChIJTTu6fnIWrjsRkg2zhlyk5G4,Vignana Kendra,Bengaluru,Bangalore Urban,Karnataka,India,560097,,,,,,,,,,,,,,,,
13381,ChIJsa3P18gpCTkRGYZEHhQ8mvU,Karanpur,Dehradun,Dehradun,Uttarakhand,India,248001,,DAV College Road,,,,,,,,,,,,,,
13382,ChIJ_____3NmsjsRbDnB5LKQ9dI,A.V.Naidu Colony,Chittoor,Chittoor,Andhra Pradesh,India,517325,,,,,Prasanth Nagar,,,,,,,,,,,
13383,ChIJj7vkyF1PMzoRdJLBRVr2gYQ,,Warangal,Warangal,Telangana,India,506009,,,,,,,,,,,,,,,,
13384,ChIJ7fhTE-X1zDsRE_X-WAEzBOg,,Dubbak,Medak,Telangana,India,502108,,,,,Ambedkar Nagar,,,,,,,,,,,
13385,ChIJqX8m4oSnyzsRpsh5VWCsSY0,,Ibrahimpatnam,Ranga Reddy,Telangana,India,501506,,,,,,,,,,,,,,,,
13386,ChIJTXOBaLGiyzsR_S17m0u2DQo,Nampally,Hyderabad,Hyderabad,Telangana,India,500001,Aghapura,,,,,,,,,,,,,,,
13387,ChIJA_t9m_l5dDkRxUmx9nIHnP4,Dayal Bagh,Agra,Agra,Uttar Pradesh,India,282005,Prem Bhawan Colony,Dayal Bagh Road,,"A-15, Dayal Bagh Rd Near Union Bank, Patel Market",Near Union Bank,,,Patel Market,,,,,,,,
13388,ChIJ1Wvkp8eZyzsRFg5xb5iOSBM,Narayanguda,Hyderabad,Hyderabad,Telangana,India,500080,Bagh Lingampalli,,,,,,,Chitrapuri Colony,,,,,,,,
13389,ChIJ3-wgj5aSyzsR_K2Rg_MpoaI,Chanda Nagar,Hyderabad,Ranga Reddy,Telangana,India,500050,Gangaram,,,,,,,,,,,,,,,
13390,ChIJuYg8zaPqyzsRvtHNMDJl3V4,,Hyderabad,Ranga Reddy,Telangana,India,501504,,,,,,,,,,,,,,,,
13391,ChIJqaqqqhroyzsRRXNvRc8fLcg,,Hyderabad,Ranga Reddy,Telangana,India,501503,,,,,,,,,,,,,,,,
13392,ChIJZ4oSx3mXyzsRFve7DnGyqP0,Nampally,Hyderabad,Hyderabad,Telangana,India,500001,Aghapura,Darussalam Road,,,,,,Darus Salam,,,,,,,,
13393,ChIJpcarCa1jyTsRjL04_k-LCxg,Bramhanwada,Pargi,Ranga Reddy,Telangana,India,501501,,,,,,,,,,,,,,,,
13394,ChIJSaUDnkuXyzsRdqscQ3uHAcE,Somajiguda,Hyderabad,Hyderabad,Telangana,India,500082,Jaffar Ali Bagh,,,,,Geetanjali Degree College,,,,,,,,,,
13395,ChIJeXuJYEyXyzsR2wu_HvXOq2E,Somajiguda,Hyderabad,Hyderabad,Telangana,India,500082,,,,,,,,,,,,,,,,
13396,ChIJBSWeM3yXyzsRsFnN-IO1swo,Abids,Hyderabad,Hyderabad,Telangana,India,501506,Abids South,,,,,,,,,,,,,,,
13397,ChIJZTUGTqORyzsRL0ApF6do26s,Kukatpally,Hyderabad,Ranga Reddy,Telangana,India,500072,Vivek Nagar,,,,,,,M J Colony,,,,,,,,
13398,ChIJ5SqEQRaZyzsRuEHzqLAxn8g,Habsiguda,Hyderabad,Ranga Reddy,Telangana,India,500013,Pragathi Nagar,,,,,,,,,,,,,,,
13399,ChIJg_aLuVqFyzsRas-6CxWIHoI,Kompally,Secunderabad,Hyderabad,Telangana,India,500100,,,,,Ruby Block,,,,,,,,,,,
13400,ChIJqaqq6qOnyzsROO_-vdbQaJk,,Ibrahimpatnam,Ranga Reddy,Telangana,India,501506,,,,,,,,,,,,,,,,
13401,ChIJYz-9EtSZyzsRwRd97ny_01M,Koti,Hyderabad,Hyderabad,Telangana,India,500001,Troop Bazaar,Syed Jung Lane,,,,,,,,,,,,,,
13402,ChIJEQAAQLGiyzsRRZ-oGv6HLtE,Chandrayangutta,Hyderabad,Hyderabad,Telangana,India,500005,Bandlaguda,,,,,,,Patel Nagar,,,,,,,,
13403,ChIJlcvokH1VmTkROhMKRWtmqZQ,Dubagga,Lucknow,Lucknow,Uttar Pradesh,India,227107,,Hardoi Road,,,,,,,,,,,,,,
13404,ChIJhcQJCSIWrjsR7aPvwZXYQRM,Sevashrama,Bengaluru,Bangalore Urban,Karnataka,India,560021,Swatantra Palya,,,,,,,,,,,,,,,
13405,ChIJSxosGUe9yzsRKMS-UzIHNyg,Chandrayangutta,Hyderabad,Hyderabad,Telangana,India,500005,Subhan Colony,,,,,,,,,,,,,,,
13406,ChIJt4iA_neFyzsR3SAVicohxpI,Gundlapochampalli,Hyderabad,Ranga Reddy,Telangana,India,501401,Laxmi Nagar Colony,,,,,,,,,,,,,,,
13407,ChIJKRog4NR1yzsRuLqTMIfofDk,NFC Nagar,Hyderabad,Ranga Reddy,Telangana,India,501301,,Ghatkesar Bypass Road,,,,,,,,,,,,,,
13408,ChIJexZb2INFMzoRlRzrlHyNJz4,Sai Nagar,Hanamkonda,Warangal,Telangana,India,506001,,New Bus Stand Road,,,,,,,,,,,,,,
13409,ChIJMcSLaCugyzsRh9CQ0v3hK_c,Kuntloor,Hyderabad,Ranga Reddy,Telangana,India,501505,,,,,,,,Satya Nagar,,,,,,,,
13410,ChIJ200VM9OQyzsRdPZBDmgY9_w,Banjara Hills,Hyderabad,Hyderabad,Telangana,India,500034,Venkateshwara Hills,Road Number 3,,,,,,,,,,,,,,
13411,ChIJUZZPSoiZyzsRnmJv_eSmqp0,Padmarao Nagar,Secunderabad,Hyderabad,Telangana,India,500025,,,,,Swatantra Colony,,,,,,,,,,,
13412,ChIJPc48y8qhyzsRdCA5Jdi9afw,Hayathnagar,Hyderabad,Ranga Reddy,Telangana,India,501505,Defence Colony,,,,,,,,,,,,,,,
13413,ChIJPwOlq8ykyzsRWvQoilo2Lo0,Tukkuguda,,Ranga Reddy,Telangana,India,501359,,,,,,,,,,,,,,,,
13414,ChIJpdC-Jl2XyzsRSxH0f3qoLGY,Khairatabad,Hyderabad,Hyderabad,Telangana,India,500004,Central Secretariat,Telephone Bhavan Road,,"6-1-91, Adj to Telephone Bhavan",,,,,,,,,,,,
13416,ChIJO-gtkuSXyzsRNBkWN5Ul6vQ,Nawab Saheb Kunta,Hyderabad,Hyderabad,Telangana,India,500053,Jahanuma,,,,,H. No: 19-3-159,,,,,,,,,,
13417,ChIJIYhsP07-yzsREuhF-gJpffc,,Sadashivpet,Medak,Telangana,India,502291,,Gunj Beside Road,,,,,,,,,,,,,,
13418,ChIJi6bDJW0VzDsR8WOQBCjqTgM,Pagidimari,Medak,Medak,Telangana,India,502110,,Brahman Street,,1-7-26,Brahman Street,,,,,,,,,,,
13419,ChIJTXpWSN-ZyzsRwchJaMfFV1A,Basheer Bagh,Hyderabad,Hyderabad,Telangana,India,500001,Gun Foundry,,,,,,,,,,,,,,,
13420,ChIJ____U8eZyzsRb5UbsVKXm1U,Kachiguda,Hyderabad,Hyderabad,Telangana,India,500027,Lingampally,,,,,,,,,,,,,,,
13421,ChIJFxK_gb6RyzsRt_QFHMMFh3w,Kukatpally,Hyderabad,Ranga Reddy,Telangana,India,500072,Shanthi Nagar,,,,,,,,,,,,,,,
13422,ChIJ61-9xJ6WyzsRYow4At4xbXo,Puppalguda,Hyderabad,Hyderabad,Telangana,India,500008,Khizra Enclave,,,,,,,,,,,,,,,
13423,ChIJi9m4sMeZyzsRcJLuXNrIQCg,Narayanguda,Hyderabad,Hyderabad,Telangana,India,500027,Barkatpura,Baghlingampally Cross Road,,,,,,Chitrapuri Colony,,,,,,,,
13424,ChIJeZhN5JH5yzsRyNq8FfVDhV0,Habeeb Nagar,Sangareddy,Medak,Telangana,India,502001,,Rajampet Road,,,Marepally,,,,,,,,,,,
13425,ChIJPyEfVgN8yTsRZyzSzWAEgm8,,Kulakcherla,Ranga Reddy,Telangana,India,501510,,,,,,,,,,,,,,,,
13426,ChIJ96oSBs6ZyzsRAdMdVwaKnlc,Koti,Hyderabad,Hyderabad,Telangana,India,500095,Sultan Bazar,,,,,5-4-209,,,,,,,,,,
