"diploma/eee","diploma/eee","diploma/eee","diploma/eee"
"cinematogaphy","cinematogaphy","cinematogaphy","cinematogaphy"
"film processing/digital intermediate","film processing/digital intermediate","film processing/digital intermediate","film processing/digital intermediate"
"animation and visual effects","animation and visual effects","animation and visual effects","animation and visual effects"
"sound recording and sound engineering","sound recording and sound engineering","sound recording and sound engineering","sound recording and sound engineering"
"film editing","film editing","film editing","film editing"
"direction and screenplay writing","direction and screenplay writing","direction and screenplay writing","direction and screenplay writing"
"1052","1052","1052","1052"
"1010","1010","1010","1010"
"1020","1020","1020","1020"
"1021","1021","1021","1021"
"1030","1030","1030","1030"
"1040","1040","1040","1040"
"computer technolocy","computer technolocy","computer technolocy","computer technolocy"
"electronics and electrical","electronics and electrical","electronics and electrical","electronics and electrical"
"electronics *communication engineering[aided]","electronics *communication engineering[aided]","electronics *communication engineering aided","electronics *communication engineering-aided"
"electrical & electronics engineering [self supporting]","electrical & electronics engineering [self supporting]","electrical & electronics engineering  self supporting","electrical & electronics engineering -self supporting"
"mechanical engineering[self supporting]","mechanical engineering[self supporting]","mechanical engineering self supporting","mechanical engineering-self supporting"
"marine engineering[aided]","marine engineering[aided]","marine engineering aided","marine engineering-aided"
"computer engg [self supporting]","computer engg [self supporting]","computer engg  self supporting","computer engg -self supporting"
"mechanical engineering[aided]","mechanical engineering[aided]","mechanical engineering aided","mechanical engineering-aided"
"electrical & electronics engineering [aided]","electrical & electronics engineering [aided]","electrical & electronics engineering  aided","electrical & electronics engineering -aided"
"electrical an electronics","electrical an electronics","electrical an electronics","electrical an electronics"
"mechcanical","mechcanical","mechcanical","mechcanical"
"mechanical engineering[tool&die]","mechanical engineering[tool&die]","mechanical engineering tool&die","mechanical engineering-tool&die"
"civil[ss]","civil[ss]","civil ss","civil-ss"
"pdauto","pdauto","pdauto","pdauto"
"automobile[ss]","automobile[ss]","automobile ss","automobile-ss"
"sand wich","sand wich","sand wich","sand wich"
"eee[ss]","eee[ss]","eee ss","eee-ss"
"mech [ss]","mech [ss]","mech  ss","mech -ss"
"ece [ss]","ece [ss]","ece  ss","ece -ss"
"automobil e engg","automobil e engg","automobil e engg","automobil e engg"
"civil eingeering","civil eingeering","civil eingeering","civil eingeering"
"dme [t&d]","dme [t&d]","dme  t&d","dme -t&d"
"electronics and communiication","electronics and communiication","electronics and communiication","electronics and communiication"
"atuomobile engineering","atuomobile engineering","atuomobile engineering","atuomobile engineering"
"electrical and electronics     engineering","electrical and electronics     engineering","electrical and electronics     engineering","electrical and electronics     engineering"
"post diploma in knitting & garment technology","post diploma in knitting & garment technology","post diploma in knitting & garment technology","post diploma in knitting & garment technology"
"mechanical engineering    [second shift]","mechanical engineering    [second shift]","mechanical engineering     second shift","mechanical engineering    -second shift"
"mechanical engineering [refrigeration & air-conditioning]","mechanical engineering [refrigeration & air-conditioning]","mechanical engineering  refrigeration & air-conditioning","mechanical engineering -refrigeration & air-conditioning"
"mechanical engineering [sf]","mechanical engineering [sf]","mechanical engineering  sf","mechanical engineering -sf"
"electronics & communication engineering [sf]","electronics & communication engineering [sf]","electronics & communication engineering  sf","electronics & communication engineering -sf"
"electrical & electronics engineering [second shift sf]","electrical & electronics engineering [second shift sf]","electrical & electronics engineering  second shift sf","electrical & electronics engineering -second shift sf"
"electrical & electronics engineering [sf]","electrical & electronics engineering [sf]","electrical & electronics engineering  sf","electrical & electronics engineering -sf"
"automobile engineerning","automobile engineerning","automobile engineerning","automobile engineerning"
"mechanical engineering [tool & die ]","mechanical engineering [tool & die ]","mechanical engineering  tool & die ","mechanical engineering -tool & die "
"automoble engineering","automoble engineering","automoble engineering","automoble engineering"
"computer  engneering","computer  engneering","computer  engneering","computer  engneering"
"mechanical engg.[sw]","mechanical engg.[sw]","mechanical engg. sw","mechanical engg.-sw"
"design & drafting","design & drafting","design & drafting","design & drafting"
"foundry","foundry","foundry","foundry"
"electrical engg. [sw]","electrical engg. [sw]","electrical engg.  sw","electrical engg. -sw"
"electrical  & electronics","electrical  & electronics","electrical  & electronics","electrical  & electronics"
"mechanical engg [tool&die]","mechanical engg [tool&die]","mechanical engg  tool&die","mechanical engg -tool&die"
"ce ss","ce ss","ce ss","ce ss"
"ece ss","ece ss","ece ss","ece ss"
"mech ss","mech ss","mech ss","mech ss"
"refrigeration","refrigeration","refrigeration","refrigeration"
"eletronics and communication","eletronics and communication","eletronics and communication","eletronics and communication"
"mechanical[tool&die]","mechanical[tool&die]","mechanical tool&die","mechanical-tool&die"
"electrical &electronics engg","electrical &electronics engg","electrical &electronics engg","electrical &electronics engg"
"elcronics & communication engineering","elcronics & communication engineering","elcronics & communication engineering","elcronics & communication engineering"
"architectural assistanship [sw]","architectural assistanship [sw]","architectural assistanship  sw","architectural assistanship -sw"
"mechanical               engineering","mechanical               engineering","mechanical               engineering","mechanical               engineering"
"dcomp","dcomp","dcomp","dcomp"
"mech shift","mech shift","mech shift","mech shift"
"mechanical engineering [tool & die making]","mechanical engineering [tool & die making]","mechanical engineering  tool & die making","mechanical engineering -tool & die making"
"computer engineeringonics engineering","computer engineeringonics engineering","computer engineeringonics engineering","computer engineeringonics engineering"
"mechanical engine","mechanical engine","mechanical engine","mechanical engine"
"electrical and electroni","electrical and electroni","electrical and electroni","electrical and electroni"
"diploma in electrical and elctronics engineering","diploma in electrical and elctronics engineering","diploma in electrical and elctronics engineering","diploma in electrical and elctronics engineering"
"automobil e engineering","automobil e engineering","automobil e engineering","automobil e engineering"
"mce","mce","mce","mce"
"mettallurgy","mettallurgy","mettallurgy","mettallurgy"
"dme[tool&die]","dme[tool&die]","dme tool&die","dme-tool&die"
"computer science & en","computer science & en","computer science & en","computer science & en"
"mechanical engineering [part time]","mechanical engineering [part time]","mechanical engineering  part time","mechanical engineering -part time"
"electrical & electronics engineering [part time]","electrical & electronics engineering [part time]","electrical & electronics engineering  part time","electrical & electronics engineering -part time"
"electrical andelctronics engineering","electrical andelctronics engineering","electrical andelctronics engineering","electrical andelctronics engineering"
"civil engineering self finance","civil engineering self finance","civil engineering self finance","civil engineering self finance"
"paper technology","paper technology","paper technology","paper technology"
"mechanical self finance","mechanical self finance","mechanical self finance","mechanical self finance"
"mechanica l engineering","mechanica l engineering","mechanica l engineering","mechanica l engineering"
"electronis","electronis","electronis","electronis"
"crafts & arts","crafts & arts","crafts & arts","crafts & arts"
"dit","dit","dit","dit"
"dcomp. engg","dcomp. engg","dcomp. engg","dcomp. engg"
"civil.","civil.","civil.","civil."
"automobile.","automobile.","automobile.","automobile."
"dpce","dpce","dpce","dpce"
"instrumentation  & control engineering","instrumentation  & control engineering","instrumentation  & control engineering","instrumentation  & control engineering"
"mechanical engineering [tool and die]","mechanical engineering [tool and die]","mechanical engineering  tool and die","mechanical engineering -tool and die"
"mechanical engineering [sandwich]","mechanical engineering [sandwich]","mechanical engineering  sandwich","mechanical engineering -sandwich"
"mechanical engineering[tool & die]","mechanical engineering[tool & die]","mechanical engineering tool & die","mechanical engineering-tool & die"
"tool &die making","tool &die making","tool &die making","tool &die making"
"electrical  and    electronics  engg","electrical  and    electronics  engg","electrical  and    electronics  engg","electrical  and    electronics  engg"
"mechanical[r&ac]engg","mechanical[r&ac]engg","mechanical r&acengg","mechanical-r&acengg"
"electrical and elcetronics","electrical and elcetronics","electrical and elcetronics","electrical and elcetronics"
"elctronicsand communication","elctronicsand communication","elctronicsand communication","elctronicsand communication"
"dct","dct","dct","dct"
"dme[td]","dme[td]","dme td","dme-td"
"dic","dic","dic","dic"
"electrical  & electronics engg","electrical  & electronics engg","electrical  & electronics engg","electrical  & electronics engg"
"dtt[d&w]","dtt[d&w]","dtt d&w","dtt-d&w"
"dtt[mmf]","dtt[mmf]","dtt mmf","dtt-mmf"
"dtmm","dtmm","dtmm","dtmm"
"dtt","dtt","dtt","dtt"
"dgt","dgt","dgt","dgt"
"general engineering","general engineering","general engineering","general engineering"
"mechanical [ tool & die ]","mechanical [ tool & die ]","mechanical   tool & die ","mechanical - tool & die "
"electronics &communication enginneerinng","electronics &communication enginneerinng","electronics &communication enginneerinng","electronics &communication enginneerinng"
"instrumentation and  control engineering","instrumentation and  control engineering","instrumentation and  control engineering","instrumentation and  control engineering"
"diploma in mechanical engineering[refrigeration and conditioning]","diploma in mechanical engineering[refrigeration and conditioning]","diploma in mechanical engineering refrigeration and conditioning","diploma in mechanical engineering-refrigeration and conditioning"
"mech sw","mech sw","mech sw","mech sw"
"civil enggineering","civil enggineering","civil enggineering","civil enggineering"
"mechanical  engineering sandwich","mechanical  engineering sandwich","mechanical  engineering sandwich","mechanical  engineering sandwich"
"mechanical [tool & die]engineering","mechanical [tool & die]engineering","mechanical  tool & dieengineering","mechanical -tool & dieengineering"
"electronics - [robotics]  engg.","electronics - [robotics]  engg.","electronics -  robotics  engg.","electronics - -robotics  engg."
"mechanical sw","mechanical sw","mechanical sw","mechanical sw"
"electrical &electronics  engineering","electrical &electronics  engineering","electrical &electronics  engineering","electrical &electronics  engineering"
"mechnical engineering[tool&die]","mechnical engineering[tool&die]","mechnical engineering tool&die","mechnical engineering-tool&die"
"mechanical emgineering","mechanical emgineering","mechanical emgineering","mechanical emgineering"
"mechanical  engineering [tool&die]","mechanical  engineering [tool&die]","mechanical  engineering  tool&die","mechanical  engineering -tool&die"
"mechanical engineering part time","mechanical engineering part time","mechanical engineering part time","mechanical engineering part time"
"computer negineering","computer negineering","computer negineering","computer negineering"
"diploma in computer sciene and engineering","diploma in computer sciene and engineering","diploma in computer sciene and engineering","diploma in computer sciene and engineering"
"diplima in electrical and electronics engineering","diplima in electrical and electronics engineering","diplima in electrical and electronics engineering","diplima in electrical and electronics engineering"
"textile [mmft]","textile [mmft]","textile  mmft","textile -mmft"
"full-time","full-time","full-time","full-time"
"dcom.e","dcom.e","dcom.e","dcom.e"
"iyear","iyear","iyear","iyear"
"drobo","drobo","drobo","drobo"
"mechanical [tool and die]","mechanical [tool and die]","mechanical  tool and die","mechanical -tool and die"
"computetr engineering","computetr engineering","computetr engineering","computetr engineering"
"mechanical [tool & die] engineering","mechanical [tool & die] engineering","mechanical  tool & die engineering","mechanical -tool & die engineering"
"electrical and electronigineering","electrical and electronigineering","electrical and electronigineering","electrical and electronigineering"
"mechanical engineering sandwich","mechanical engineering sandwich","mechanical engineering sandwich","mechanical engineering sandwich"
"mechanical engineering [ sand wich ]","mechanical engineering [ sand wich ]","mechanical engineering   sand wich ","mechanical engineering - sand wich "
"r & ac","r & ac","r & ac","r & ac"
"basic engg","basic engg","basic engg","basic engg"
"ce [sf]","ce [sf]","ce  sf","ce -sf"
"pt[sf]","pt[sf]","pt sf","pt-sf"
"me [sf]","me [sf]","me  sf","me -sf"
"eee[sf]","eee[sf]","eee sf","eee-sf"
"ece [sf]","ece [sf]","ece  sf","ece -sf"
"me t&d[sf]","me t&d[sf]","me t&d sf","me t&d-sf"
"mechanical engg [production]","mechanical engg [production]","mechanical engg  production","mechanical engg -production"
"mechanical engg[automobile]","mechanical engg[automobile]","mechanical engg automobile","mechanical engg-automobile"
"arch assist","arch assist","arch assist","arch assist"
"automobile eng. + production engg","automobile eng. + production engg","automobile eng. + production engg","automobile eng. + production engg"
"mechnaical engineering [production]","mechnaical engineering [production]","mechnaical engineering  production","mechnaical engineering -production"
"agricultre engg.","agricultre engg.","agricultre engg.","agricultre engg."
"civil engineering[environment pollution and control]","civil engineering[environment pollution and control]","civil engineering environment pollution and control","civil engineering-environment pollution and control"
"biotechnology[tissue culture]","biotechnology[tissue culture]","biotechnology tissue culture","biotechnology-tissue culture"
"mechanical engineering[prod]","mechanical engineering[prod]","mechanical engineering prod","mechanical engineering-prod"
"mechanical engineering prod","mechanical engineering prod","mechanical engineering prod","mechanical engineering prod"
"mom& sp","mom& sp","mom& sp","mom& sp"
"instrumentation and","instrumentation and","instrumentation and","instrumentation and"
"mechanical [production] engineering","mechanical [production] engineering","mechanical  production engineering","mechanical -production engineering"
"modern office managment and secretrial practice","modern office managment and secretrial practice","modern office managment and secretrial practice","modern office managment and secretrial practice"
"mechanical [automobile] engineering","mechanical [automobile] engineering","mechanical  automobile engineering","mechanical -automobile engineering"
"civil engineering[e.p.c]","civil engineering[e.p.c]","civil engineering e.p.c","civil engineering-e.p.c"
"mechnical engineering [automobile]","mechnical engineering [automobile]","mechnical engineering  automobile","mechnical engineering -automobile"
"mechanical engineerig [production]","mechanical engineerig [production]","mechanical engineerig  production","mechanical engineerig -production"
"interior design and decoration","interior design and decoration","interior design and decoration","interior design and decoration"
"electronic engg.","electronic engg.","electronic engg.","electronic engg."
"post graduate diploma in web designing","post graduate diploma in web designing","post graduate diploma in web designing","post graduate diploma in web designing"
"post graduate diploma in accountancy and taxations","post graduate diploma in accountancy and taxations","post graduate diploma in accountancy and taxations","post graduate diploma in accountancy and taxations"
"architecture and assistantship","architecture and assistantship","architecture and assistantship","architecture and assistantship"
"fashion design  and garment technology","fashion design  and garment technology","fashion design  and garment technology","fashion design  and garment technology"
"fashion design garment technology","fashion design garment technology","fashion design garment technology","fashion design garment technology"
"accountancet","accountancet","accountancet","accountancet"
"leather tech tanning","leather tech tanning","leather tech tanning","leather tech tanning"
"footwear casd","footwear casd","footwear casd","footwear casd"
"leather technology footwear [casd]","leather technology footwear [casd]","leather technology footwear  casd","leather technology footwear -casd"
"leather technology [tanning]","leather technology [tanning]","leather technology  tanning","leather technology -tanning"
"chemical technology [sp. in fertilizer technology]","chemical technology [sp. in fertilizer technology]","chemical technology  sp. in fertilizer technology","chemical technology -sp. in fertilizer technology"
"chemical technology [sp. in rubber and plastic technology]","chemical technology [sp. in rubber and plastic technology]","chemical technology  sp. in rubber and plastic technology","chemical technology -sp. in rubber and plastic technology"
"electrical engg. [i.c.]","electrical engg. [i.c.]","electrical engg.  i.c.","electrical engg. -i.c."
"electrical i.c","electrical i.c","electrical i.c","electrical i.c"
"consumer","consumer","consumer","consumer"
"mech.engg. [auto]","mech.engg. [auto]","mech.engg.  auto","mech.engg. -auto"
"mech.engg . [prod.]","mech.engg . [prod.]","mech.engg .  prod.","mech.engg . -prod."
"elect. engg","elect. engg","elect. engg","elect. engg"
"mechanical engi","mechanical engi","mechanical engi","mechanical engi"
"electrical engi","electrical engi","electrical engi","electrical engi"
"computer science & engg,","computer science & engg,","computer science & engg,","computer science & engg,"
"electronice engg","electronice engg","electronice engg","electronice engg"
"architectural asst.","architectural asst.","architectural asst.","architectural asst."
"electrical  engg.[i.c.]","electrical  engg.[i.c.]","electrical  engg. i.c.","electrical  engg.-i.c."
"mechanical refrigeration and airconditioning","mechanical refrigeration and airconditioning","mechanical refrigeration and airconditioning","mechanical refrigeration and airconditioning"
"p g diploma in bio tech","p g diploma in bio tech","p g diploma in bio tech","p g diploma in bio tech"
"electronics[micro]","electronics[micro]","electronics micro","electronics-micro"
"glass & ceramic","glass & ceramic","glass & ceramic","glass & ceramic"
"mech. engg. production","mech. engg. production","mech. engg. production","mech. engg. production"
"mech. engg. maintinance","mech. engg. maintinance","mech. engg. maintinance","mech. engg. maintinance"
"information     technology","information     technology","information     technology","information     technology"
"post graduate diploma course in computer hardware & networking","post graduate diploma course in computer hardware & networking","post graduate diploma course in computer hardware & networking","post graduate diploma course in computer hardware & networking"
"post graduate diploma course in web designing","post graduate diploma course in web designing","post graduate diploma course in web designing","post graduate diploma course in web designing"
"electrical engg in industrial control","electrical engg in industrial control","electrical engg in industrial control","electrical engg in industrial control"
"plastic mould technology","plastic mould technology","plastic mould technology","plastic mould technology"
"electronics subjects","electronics subjects","electronics subjects","electronics subjects"
"pgdchn","pgdchn","pgdchn","pgdchn"
"mech[p]","mech[p]","mech p","mech-p"
"mech[a]","mech[a]","mech a","mech-a"
"marketing and sales","marketing and sales","marketing and sales","marketing and sales"
"hardware and networking","hardware and networking","hardware and networking","hardware and networking"
"civil eng","civil eng","civil eng","civil eng"
"mechanical engg.[pro]","mechanical engg.[pro]","mechanical engg. pro","mechanical engg.-pro"
"electronics eng.","electronics eng.","electronics eng.","electronics eng."
"paint tech","paint tech","paint tech","paint tech"
"pmt","pmt","pmt","pmt"
"electrical eng.","electrical eng.","electrical eng.","electrical eng."
"chemical technology[fertilizer]","chemical technology[fertilizer]","chemical technology fertilizer","chemical technology-fertilizer"
"paint","paint","paint","paint"
"p.g.diploma in accounting","p.g.diploma in accounting","p.g.diploma in accounting","p.g.diploma in accounting"
"computer hardware and networking","computer hardware and networking","computer hardware and networking","computer hardware and networking"
"computer scienggence &","computer scienggence &","computer scienggence &","computer scienggence &"
"mechanical engg[production]","mechanical engg[production]","mechanical engg production","mechanical engg-production"
"elctronics engg","elctronics engg","elctronics engg","elctronics engg"
"elctronics a.m.i. engg","elctronics a.m.i. engg","elctronics a.m.i. engg","elctronics a.m.i. engg"
"electonics","electonics","electonics","electonics"
"ee[ic]ii sift","ee[ic]ii sift","ee icii sift","ee-icii sift"
"cs engg","cs engg","cs engg","cs engg"
"ic engg.","ic engg.","ic engg.","ic engg."
"ee[ic]","ee[ic]","ee ic","ee-ic"
"me production","me production","me production","me production"
"civil engineering enviornment pollution and control","civil engineering enviornment pollution and control","civil engineering enviornment pollution and control","civil engineering enviornment pollution and control"
"p.g.d.acount","p.g.d.acount","p.g.d.acount","p.g.d.acount"
"p.g.d.c.h.m","p.g.d.c.h.m","p.g.d.c.h.m","p.g.d.c.h.m"
"accountancy basics","accountancy basics","accountancy basics","accountancy basics"
"office management basics","office management basics","office management basics","office management basics"
"computer basic and programming","computer basic and programming","computer basic and programming","computer basic and programming"
"electronics basics","electronics basics","electronics basics","electronics basics"
"fashion and garment technology basics","fashion and garment technology basics","fashion and garment technology basics","fashion and garment technology basics"
"marketing & sales","marketing & sales","marketing & sales","marketing & sales"
"modern office management & sec. practice","modern office management & sec. practice","modern office management & sec. practice","modern office management & sec. practice"
"computer sc.&engg.","computer sc.&engg.","computer sc.&engg.","computer sc.&engg."
"m.o.m.&s.p.","m.o.m.&s.p.","m.o.m.&s.p.","m.o.m.&s.p."
"elex. engg.","elex. engg.","elex. engg.","elex. engg."
"ag. engg.","ag. engg.","ag. engg.","ag. engg."
"dairy engg.","dairy engg.","dairy engg.","dairy engg."
"civil epc engg","civil epc engg","civil epc engg","civil epc engg"
"mechanical production engg","mechanical production engg","mechanical production engg","mechanical production engg"
"mechanical automobile engg","mechanical automobile engg","mechanical automobile engg","mechanical automobile engg"
"mechanical auto. engg","mechanical auto. engg","mechanical auto. engg","mechanical auto. engg"
"mechanical prod. engg","mechanical prod. engg","mechanical prod. engg","mechanical prod. engg"
"management,finance,hr,it,ib","management,finance,hr,it,ib","management,finance,hr,it,ib","management,finance,hr,it,ib"
"mechanical prod","mechanical prod","mechanical prod","mechanical prod"
"mechanical cad","mechanical cad","mechanical cad","mechanical cad"
"mechanical  engineering [producation]","mechanical  engineering [producation]","mechanical  engineering  producation","mechanical  engineering -producation"
"plastic mold technology","plastic mold technology","plastic mold technology","plastic mold technology"
"mechanical [rac]","mechanical [rac]","mechanical  rac","mechanical -rac"
"mechanical [prod]","mechanical [prod]","mechanical  prod","mechanical -prod"
"apparel","apparel","apparel","apparel"
"chemical [petro] engg.","chemical [petro] engg.","chemical  petro engg.","chemical -petro engg."
"maint","maint","maint","maint"
"computer  sci.& engg","computer  sci.& engg","computer  sci.& engg","computer  sci.& engg"
"mechnical engineering  prodcution","mechnical engineering  prodcution","mechnical engineering  prodcution","mechnical engineering  prodcution"
"fashion/textile","fashion/textile","fashion/textile","fashion/textile"
"beauty & health care","beauty & health care","beauty & health care","beauty & health care"
"garments","garments","garments","garments"
"fahion","fahion","fahion","fahion"
"glass and ceramic engineering","glass and ceramic engineering","glass and ceramic engineering","glass and ceramic engineering"
"plastic mol","plastic mol","plastic mol","plastic mol"
"computer scienc & engineering","computer scienc & engineering","computer scienc & engineering","computer scienc & engineering"
"electronics engineergin","electronics engineergin","electronics engineergin","electronics engineergin"
"environment & pollution control","environment & pollution control","environment & pollution control","environment & pollution control"
"mainenance","mainenance","mainenance","mainenance"
"industry control","industry control","industry control","industry control"
"mech pro","mech pro","mech pro","mech pro"
"electronics engineering [modern consumer electronic appliances]","electronics engineering [modern consumer electronic appliances]","electronics engineering  modern consumer electronic appliances","electronics engineering -modern consumer electronic appliances"
"all sub of i/ii yr","all sub of i/ii yr","all sub of i/ii yr","all sub of i/ii yr"
"all sub. of i/ii yr","all sub. of i/ii yr","all sub. of i/ii yr","all sub. of i/ii yr"
"all sub of i/ii/iii yr","all sub of i/ii/iii yr","all sub of i/ii/iii yr","all sub of i/ii/iii yr"
"d.pharma","d.pharma","d.pharma","d.pharma"
"modern office managemnet & secretarial practice","modern office managemnet & secretarial practice","modern office managemnet & secretarial practice","modern office managemnet & secretarial practice"
"mp","mp","mp","mp"
"nstrumentation and control","nstrumentation and control","nstrumentation and control","nstrumentation and control"
"fashion design and garment technology","fashion design and garment technology","fashion design and garment technology","fashion design and garment technology"
"modern office management & secrteatrial practice","modern office management & secrteatrial practice","modern office management & secrteatrial practice","modern office management & secrteatrial practice"
"mechanical engg [ automobile engg]","mechanical engg [ automobile engg]","mechanical engg   automobile engg","mechanical engg - automobile engg"
"elect.e","elect.e","elect.e","elect.e"
"a.m.e","a.m.e","a.m.e","a.m.e"
"nursing[gnm]","nursing[gnm]","nursing gnm","nursing-gnm"
"+2","+2","+2","+2"
"insurance business management","insurance business management","insurance business management","insurance business management"
"fellowship programme in management - full time [equivalent to ph.d]","fellowship programme in management - full time [equivalent to ph.d]","fellowship programme in management - full time  equivalent to ph.d","fellowship programme in management - full time -equivalent to ph.d"
"executive fellow programme in management - part time  [equivalent to ph.d]","executive fellow programme in management - part time  [equivalent to ph.d]","executive fellow programme in management - part time   equivalent to ph.d","executive fellow programme in management - part time  -equivalent to ph.d"
"diploma [6]","diploma [6]","diploma  6","diploma -6"
"3yr 6 months","3yr 6 months","3yr 6 months","3yr 6 months"
"dm & ho","dm & ho","dm & ho","dm & ho"
"general nursing  and midwifery","general nursing  and midwifery","general nursing  and midwifery","general nursing  and midwifery"
"diploma in general nursing and midwifery","diploma in general nursing and midwifery","diploma in general nursing and midwifery","diploma in general nursing and midwifery"
"general nursing  and  midwifery","general nursing  and  midwifery","general nursing  and  midwifery","general nursing  and  midwifery"
"inc","inc","inc","inc"
"health promotion, primary health care, child health nursing, midwifery, health center management, curriculum practical","health promotion, primary health care, child health nursing, midwifery, health center management, curriculum practical","health promotion, primary health care, child health nursing, midwifery, health center management, curriculum practical","health promotion, primary health care, child health nursing, midwifery, health center management, curriculum practical"
"nursingnew","nursingnew","nursingnew","nursingnew"
"nusing_new","nusing_new","nusing_new","nusing_new"
"g.n.c.","g.n.c.","g.n.c.","g.n.c."
"-nursing","-nursing","-nursing","-nursing"
"diploma gnm","diploma gnm","diploma gnm","diploma gnm"
"a. n. m.","a. n. m.","a. n. m.","a. n. m."
"g. n. m. new","g. n. m. new","g. n. m. new","g. n. m. new"
"g. n. m.old","g. n. m.old","g. n. m.old","g. n. m.old"
"g.n.m. new","g.n.m. new","g.n.m. new","g.n.m. new"
"g.n.m. old","g.n.m. old","g.n.m. old","g.n.m. old"
"medical surgical, anatomy , physiology, community health nursing  psychology & sociology , psychiatry, patricide & midwifery, foundation/fundamental nursing  , first aid & computer","medical surgical, anatomy , physiology, community health nursing  psychology & sociology , psychiatry, patricide & midwifery, foundation/fundamental nursing  , first aid & computer","medical surgical, anatomy , physiology, community health nursing  psychology & sociology , psychiatry, patricide & midwifery, foundation/fundamental nursing  , first aid & computer","medical surgical, anatomy , physiology, community health nursing  psychology & sociology , psychiatry, patricide & midwifery, foundation/fundamental nursing  , first aid & computer"
"fundamentals  of nursing,     community health nursing,    medical surgical nursing-i & ii,  ward management &administration","fundamentals  of nursing,     community health nursing,    medical surgical nursing-i & ii,  ward management &administration","fundamentals  of nursing,     community health nursing,    medical surgical nursing-i & ii,  ward management &administration","fundamentals  of nursing,     community health nursing,    medical surgical nursing-i & ii,  ward management &administration"
"hr,finance,marketing,retail,ib,it","hr,finance,marketing,retail,ib,it","hr,finance,marketing,retail,ib,it","hr,finance,marketing,retail,ib,it"
"msn","msn","msn","msn"
"paeds","paeds","paeds","paeds"
"psy nsg","psy nsg","psy nsg","psy nsg"
"bio science, behavioral science,nursing foundation, community health nursing, medical surgical nursing, psychiatry nursing, child health nursing, midwifery and gynaecological nursing","bio science, behavioral science,nursing foundation, community health nursing, medical surgical nursing, psychiatry nursing, child health nursing, midwifery and gynaecological nursing","bio science, behavioral science,nursing foundation, community health nursing, medical surgical nursing, psychiatry nursing, child health nursing, midwifery and gynaecological nursing","bio science, behavioral science,nursing foundation, community health nursing, medical surgical nursing, psychiatry nursing, child health nursing, midwifery and gynaecological nursing"
"community health nursing, health promotion, primary health nursing,health centre management, child health nursing, midwifery,","community health nursing, health promotion, primary health nursing,health centre management, child health nursing, midwifery,","community health nursing, health promotion, primary health nursing,health centre management, child health nursing, midwifery,","community health nursing, health promotion, primary health nursing,health centre management, child health nursing, midwifery,"
"any streem","any streem","any streem","any streem"
"past basic","past basic","past basic","past basic"
"dual country program","dual country program","dual country program","dual country program"
"material management","material management","material management","material management"
"pdca","pdca","pdca","pdca"
"power plant","power plant","power plant","power plant"
"phe","phe","phe","phe"
"tubewell","tubewell","tubewell","tubewell"
"tool","tool","tool","tool"
"indian nursing council","indian nursing council","indian nursing council","indian nursing council"
"obg bursing","obg bursing","obg bursing","obg bursing"
"psychiatric","psychiatric","psychiatric","psychiatric"
"diploma in general nursing & midwifery","diploma in general nursing & midwifery","diploma in general nursing & midwifery","diploma in general nursing & midwifery"
"anatomy psychology microbiology medical surgical nursing obg sociology","anatomy psychology microbiology medical surgical nursing obg sociology","anatomy psychology microbiology medical surgical nursing obg sociology","anatomy psychology microbiology medical surgical nursing obg sociology"
"health subject","health subject","health subject","health subject"
"080","080","080","080"
"as per knc and ksdneb","as per knc and ksdneb","as per knc and ksdneb","as per knc and ksdneb"
"dgnm","dgnm","dgnm","dgnm"
"diploma in nursing and midwifery","diploma in nursing and midwifery","diploma in nursing and midwifery","diploma in nursing and midwifery"
"school of nursing","school of nursing","school of nursing","school of nursing"
"general nursing & midwifer","general nursing & midwifer","general nursing & midwifer","general nursing & midwifer"
"g.n.m.-general nursing & midwifery","g.n.m.-general nursing & midwifery","g.n.m.-general nursing & midwifery","g.n.m.-general nursing & midwifery"
"as per board","as per board","as per board","as per board"
"general nursing & midwifery course","general nursing & midwifery course","general nursing & midwifery course","general nursing & midwifery course"
"anatomy physiology","anatomy physiology","anatomy physiology","anatomy physiology"
"allgnmsubjects","allgnmsubjects","allgnmsubjects","allgnmsubjects"
"midiwiferi &gynaecology","midiwiferi &gynaecology","midiwiferi &gynaecology","midiwiferi &gynaecology"
"chn -ii","chn -ii","chn -ii","chn -ii"
"nrsing","nrsing","nrsing","nrsing"
"2016","2016","2016","2016"
"anatomy and physiology","anatomy and physiology","anatomy and physiology","anatomy and physiology"
"theory and clinical practice","theory and clinical practice","theory and clinical practice","theory and clinical practice"
"pbb.sc nursing","pbb.sc nursing","pbb.sc nursing","pbb.sc nursing"
"m.sc. nursing-master of science in nursing","m.sc. nursing-master of science in nursing","m.sc. nursing-master of science in nursing","m.sc. nursing-master of science in nursing"
"science /arts","science /arts","science /arts","science /arts"
"general nusring & midwifery","general nusring & midwifery","general nusring & midwifery","general nusring & midwifery"
