pddc civil,PDDC- Civil,uc_d120110,c111948
civil engieering,CIVIL ENGIEERING,uc_d120111,c109235
civil envirnoment and pollution control,Civil (Envirnoment  & Pollution Control),uc_d120112,c111949
civill,CIVILl,uc_d120113,c111386
civil engineering,CIVIL ENGINEERING (DIPLOMA),uc_d120114,c107950
tra,TRA,uc_d120115,c111950
and civil,B.Tech+M.Tech Civil,uc_d120116,c111951
civil engineering,CIVILENGG.,uc_d120117,c107950
civil eng 2nd shi,civil eng. 2nd shift,uc_d120118,c111952
civil,Civil ,uc_d120119,c101473
remote sensing and geomatics,REMOTE SENSING AND GEOMATICS,uc_d120120,c109236
cepm,CEPM,uc_d120121,c111953
civil engineering part time,Civil Engineering(Part-Time),uc_d120122,c109689
computer ne2rk engineering part time,Computer Network Engineering(Part Time),uc_d120123,c111954
computer science,COMPUTER SCIE,uc_d120124,c100000
soware engineering engineering,SOFTWARE ENGINEERING ENGINEERING,uc_d120125,c111955
cse,B.E CSE,uc_d120126,c100055
civil engineering part time,Civil Engineering  part -time,uc_d120127,c109689
civil engineering general,CIVIL ENGINEERING (GENERAL),uc_d120128,c109864
sttructural engineering,STTRUCTURAL ENGINEERING,uc_d120129,c111956
plumbing water supply and sanitary installat,PLUMBING (WATER SUPPLY AND SANITARY INSTALLAT,uc_d120130,c111957
civil engineering,B. Tech Civil Engineering,uc_d120131,c107950
hydro power engineering,Hydro power engineering,uc_d120132,c111958
civil engineering i shi,Civil Engineering I Shift,uc_d120133,c111959
and civil,B.Tech.+M.Tech. (Civil),uc_d120134,c111951
const tech and management,Const Tech and Management,uc_d120135,c111960
engineering 2nd shi,Engineering (2nd Shift),uc_d120136,c111961
environmental engeering,Environmental  Engeering,uc_d120137,c111962
civil structural engineering,Civil- Structural Engg,uc_d120138,c109260
civil engineeniring,Civil Engineeniring,uc_d120139,c111963
civil engineering,B.E. (CIVIL ENGINEERING),uc_d120140,c107950
struc engineering,STRUC.ENGG.,uc_d120141,c108144
sub i/ii/iii yr,All Sub Of i/ii/iii yr,uc_d120142,c108927
computer science science and engineering,Computer Scienceputer Science and Engineering,uc_d120143,c111636
computer science and engineering,COMPUTER SCI AND ENGG,uc_d120144,c100061
computer engineering computer ne2rks ai and socomputer parallel computer multimedia technologies web mining and searching,"Computer Engineering (Computer Networks, AI & Soft Computing, Parallel Computing, Multimedia Technologies, Web mining & searching",uc_d120145,c111964
computer science and engineering with specialization mobile computer,B.Tech Computer Science & Engineering with Specialization in Mobile Computing,uc_d120146,c111965
cse for ship,CSE for SHIP,uc_d120147,c111966
computer and communication engineering,Computer and Communication Engg,uc_d120148,c108282
/computer engineering,DIPLOMA/COMPUTER ENGINEERING,uc_d120149,c111967
cse`,CSE`,uc_d120150,c111968
master computer engineering,Master of Computer Engineering,uc_d120151,c111969
chemical engineering dual 5y with available special branch,Chemical Engg.(M.Tech. Dual 5Y) With Any Available Special Branch,uc_d120152,c111970
chemical petro engineering,Chemical (Petro) Engg.,uc_d120153,c111668
b chemical engineering,B.Chemical Engineering,uc_d120154,c111971
chemical engineering,Chemical engineering,uc_d120155,c101418
chemical first shi,Chemical (First Shift),uc_d120156,c111972
computer science and engineering,computer Sci. & Engineering,uc_d120157,c100061
computer engineering,COMPUTER eNGINEERING,uc_d120158,c100048
chemical technogogy,Chemical Technogogy,uc_d120159,c111973
electrical engineering electronics and power,Electrical Engg (Electronics & Power),uc_d120160,c111463
computer aided,COMPUTER-AIDED,uc_d120161,c111974
soware engineering 2nd shi,Software Engineering ( 2nd Shift),uc_d120162,c111975
computer basic and programming,computer basic and programming,uc_d120163,c111976
eee,B.E.-EEE,uc_d120164,c107889
electrical and electronics,electrical and electronics,uc_d120165,c108199
elect engineering,ELECT.ENGG.,uc_d120166,c110606
cse shii,CSE Shift -I,uc_d120167,c111858
computer science and engineering,Computer Sci and Engineering,uc_d120168,c100061
oop chm map cne,"OOP, CHM, MAP, CNE",uc_d120169,c111977
machine learning and intelligent systems,Machine Learning and Intelligent Systems,uc_d120170,c111978
civil engineering,B.E Civil Engineering,uc_d120171,c107950
design and construction concrete structures,DESIGN AND CONSTRUCTION  OF CONCRETE STRUCTURES,uc_d120172,c111979
geoinformatics,GEOINFORMATICS,uc_d120173,c100660
environmental engineering part time,Environmental Engineering (Part time),uc_d120174,c109730
civi engineering,Civi engineering,uc_d120175,c109669
civil t,CIVIL -T,uc_d120176,c111980
hydraulics mechanics and water mgt/structure,Hydraulics Mechanics & Water Mgt/Structure,uc_d120177,c111981
civil,DIPLOMA CIVIL,uc_d120178,c101473
m plan,M.Plan.,uc_d120179,c111982
regional planning,Regional Planning,uc_d120180,c111983
urban designing,Urban Designing,uc_d120181,c111984
town planning,Town Planning,uc_d120182,c111145
computer science and engineeringe,COMPUTER SCIENCE AND ENGINEERINGE,uc_d120183,c111985
computer science engieering,COMPUTER SCIENCE ENGIEERING,uc_d120184,c111986
computer science and information technology,B. TECH COMPUTER SCIENCE & INFORMATION TECHNOLOGY,uc_d120185,c100462
sw engineering,M.Tech.(Sw.Engg),uc_d120186,c111987
computer science engineering,computer sc & engg,uc_d120187,c100559
data mining,DATA MINING,uc_d120188,c111988
computer science,COMPTUER SCIENCE,uc_d120189,c100000
with spl uav,M. Tech ASE with Spl UAV,uc_d120190,c111989
aerpspace engineering,Aerpspace Engg.,uc_d120191,c111990
areo,AREO,uc_d120192,c111991
upstream,Upstream,uc_d120193,c111992
aeronautical engineering,Aeronautical Engg.,uc_d120194,c107918
ame course,AME course,uc_d120195,c111993
aero,Aero,uc_d120196,c108141
uavs,UAVs,uc_d120197,c111994
turbomachinery design,Turbomachinery Design,uc_d120198,c111995
aeronautical engineering as per university norms,Aeronautical Engg as per university norms,uc_d120199,c111996
aircramaintenance and engineering avionics stream,Aircraft Maintenance &   Engineering(Avionics Stream),uc_d120200,c111997
aeronautical engineering,Aeronautical  Engineering,uc_d120201,c107918
aeronautics,AERONAUTICS,uc_d120202,c102234
and aerospace,B.Tech.+M.Tech. (Aerospace),uc_d120203,c111998
ame and ame avonics,AME+AME AVONICS,uc_d120204,c111999
space technology,Space Technology,uc_d120205,c112000
computer science and engineering,COMPUTER SCI & ENGINEERING,uc_d120206,c100061
computer science and engineering with specialization cloud computer,COMPUTER SCIENCE AND ENGINEERING (WITH SPECIALIZATION IN CLOUD COMPUTING),uc_d120207,c110178
computer science engineering,COMPUTER  SC & ENGG,uc_d120208,c100559
bio informatic,Bio Informatic,uc_d120209,c112001
electrical subjects,Electrical subjects,uc_d120210,c110643
computer science and engineering,COMPUTER SCEINCE  AND ENGINEERING,uc_d120211,c100061
electrical engineering,E E,uc_d120212,c108021
electrical engineering with specialization power system and electrical drives,Electrical Engg with specialization in Power system & electrical Drives,uc_d120213,c112002
control and instrrumentation,Control & Instrrumentation,uc_d120214,c112003
electrical engineering,ELECTRICAL ENGINEERING(UG),uc_d120215,c108021
electrical engineering,707,uc_d120216,c108021
power system engineering part time,POWER SYSTEM ENGINEERING (Part Time),uc_d120217,c110636
electrical machines and drives,ELECTRICAL MACHINES & DRIVES,uc_d120218,c112004
industrial drives and control,Industrial drives & Control,uc_d120219,c111306
electrical and electronics engineering,ELECTRICAL &ELECTRONICS ENGINEERING,uc_d120220,c107772
b architecture,B.Architecture-Bachelor of Architecture,uc_d120221,c111160
architecturai assistantship,ARCHITECTURAI ASSISTANTSHIP,uc_d120222,c112005
interior design and decoration,Interior Design & Decoration,uc_d120223,c109295
embedded system technologies,EMBEDDED  SYSTEM TECHNOLOGIES,uc_d120224,c108280
electrical and electronics engineerin,Electrical and Electronics  Engineerin,uc_d120225,c112006
electrical and electronics engineering,B.E Electrical and Electronics Engineering,uc_d120226,c107772
elect engineering,ELECT ENGG,uc_d120227,c110606
computer technolocy,COMPUTER TECHNOLOCY,uc_d120228,c112007
multimedia and soware systems,MULTIMEDIA & SOFTWARE SYSTEMS,uc_d120229,c112008
computer hardware maintenance,computer hardware maintenance,uc_d120230,c108648
ii shi computer science and engineering,(II SHIFT)COMPUTER SCIENCE AND ENGINEERING,uc_d120231,c112009
computer science with spz artificial intelligence,Computer Science with spz in Artificial Intelligence,uc_d120232,c112010
computer science and engineerin,COMPUTER SCIENCE AND ENGINEERIN,uc_d120233,c110049
computer hardware and maintenance,Computer Hardware and Maintenance,uc_d120234,c112011
computer ne2rk engineering,Computer Network Engg,uc_d120235,c108515
computer science and engineering part time,computer science & engg (part time),uc_d120236,c108672
e and i 2,E&I 2,uc_d120237,c112012
architectural,Architectural,uc_d120238,c111880
archi,ARCHI,uc_d120239,c111152
architectural assistantship,Diploma in Architectural Assistantship,uc_d120240,c107953
arch,arch.,uc_d120241,c111124
b arch,B.Arch LKO,uc_d120242,c111132
executive m arch advanced design,Executive M. Arch (Advanced Design),uc_d120243,c112013
architecture / research,Architecture / Research,uc_d120244,c112014
electrical engineering,Electrical engg.,uc_d120245,c108021
m arch urban design and development,M.Arch (Urban design & Development),uc_d120246,c112015
electrical and electronicsengineering,ELECTRICAL & ELECTRONICSENGINEERING,uc_d120247,c111070
b arch general with credits,B.Arch. (General) (with Credits) - Regular,uc_d120248,c112016
architectural asst,Architectural Asst.,uc_d120249,c112017
urban design,(Urban Design),uc_d120250,c111149
master town and regional planning mtrp,Master of Town and Regional Planning (MTRP),uc_d120251,c112018
master town and regional planning architecture,Master of Town and Regional Planning (Architecture),uc_d120252,c112019
architectural assistantship,Architectural  Assistantship,uc_d120253,c107953
architecture apprentship,Diploma in Architecture apprentship,uc_d120254,c112020
mechanical engineering first shi,Mechanical Engineering(First Shift),uc_d120255,c108824
mechanical pg,Mechanical PG,uc_d120256,c112021
thermal and fluids engineering,Thermal and Fluids Engineering,uc_d120257,c112022
electrical engineering second shi,ELECTRICAL  ENGINEERING (SECOND SHIFT),uc_d120258,c111007
electrical an electronics engineering,ELECTRICAL AN ELECTRONICS ENGINEERING,uc_d120259,c112023
machine drives and power electronics 2y,Machine Drives And Power Electronics (M.Tech. 2Y),uc_d120260,c112024
ece ss,ECE SS,uc_d120261,c108332
power and industrial drives,Power & Industrial  Drives,uc_d120262,c111033
polytechnic electrical,POLYTECHNIC ELECTRICAL DIPLOMA,uc_d120263,c112025
power electronics engineering,Power Electronics Engineering,uc_d120264,c112026
control and instrumentation engineering,M.E Control & Instrumentation Engineering,uc_d120265,c108324
power electronics,Power  Electronics,uc_d120266,c108233
psc and ae,PSC & AE,uc_d120267,c112027
electrical and electroncis engineering,Electrical & Electroncis engineering,uc_d120268,c110502
ag engineering,Ag. Engineering,uc_d120269,c104928
farm machinery and power 2y,Farm Machinery And Power (M.Tech. 2Y),uc_d120270,c112028
agriculture engineering,B.Tech - Agriculture Engineering,uc_d120271,c104816
energy and env,Energy & Env,uc_d120272,c112029
swce,SWCE,uc_d120273,c112030
agriculture engineering,Agricultural engineering,uc_d120274,c104816
fpm,FPM,uc_d120275,c112031
agriculture engineering,Agriculture Engg,uc_d120276,c104816
agriculture water management,Agricultural Water Management,uc_d120277,c102473
agriculture enginerring,Agril. Enginerring,uc_d120278,c112032
age,AGE,uc_d120279,c112033
farm machinery and energy,Farm Machinery  & Energy,uc_d120280,c111811
agriculture and food engineering 4y repreneurship,Agricultural & Food Engg.(B.Tech. 4Y)         repreneurship,uc_d120281,c112034
agriculture engineering farm machinery and power engineering,Agricultural Engineering (Farm Machinery & Power Engineering),uc_d120282,c111822
land and water resources engineering 2y,Land And Water Resources Engineering (M.Tech. 2Y),uc_d120283,c112035
soil and wate,Soil & Wate,uc_d120284,c112036
agri engineering,Agri.Engg,uc_d120285,c111823
soil water conservation engineering,Soil Water Conservation Engg.,uc_d120286,c112037
cse with spz cloud computer and virtualization,CSE with Spz in Cloud Computing & Virtualization,uc_d120287,c112038
electrical and electronics engineerign,Electrical & Electronics Engineerign,uc_d120288,c112039
power electronic and drives,power electronic & drives,uc_d120289,c112040
electrical engineering,M.Tech Electrical Engineering,uc_d120290,c108021
power indudtrial drives,Power Indudtrial Drives,uc_d120291,c112041
vadyut,VADYUT,uc_d120292,c112042
elelctrical and elelctronics,ELELCTRICAL AND ELELCTRONICS,uc_d120293,c112043
dip electrical engineering with credits,Dip. in (Electrical Engineering) (with Credits) - Regular,uc_d120294,c112044
electrial engineering,Electrial Engineering,uc_d120295,c112045
electrical and electronics,Electrical And Electronics,uc_d120296,c108199
power electronincs and drives,Power Electronincs and Drives,uc_d120297,c112046
electrical drives,Electrical Drives,uc_d120298,c112047
cheemical,CHEEMICAL,uc_d120299,c112048
petrochemical technology,Petrochemical technology,uc_d120300,c112049
chemical engineering 2y,Chemical Engineering (M.Tech. 2Y),uc_d120301,c112050
power elec and drives,Power Elec. & Drives,uc_d120302,c112051
electrical engineering,Ph.D.  (Electrical Engineering),uc_d120303,c108021
be4,B.E. 4,uc_d120304,c112052
electrical modular,Electrical (Modular),uc_d120305,c112053
power control and drives,Power Control and Drives,uc_d120306,c112054
food and nutrition,FOOD AND NUTRITION ,uc_d120307,c100990
bioprocess engineering,Bioprocess Engineering,uc_d120308,c112055
dpce,DPCE,uc_d120309,c112056
quality control and analysis industrial chemicals,QUALITY CONTROL & ANALYSIS OF INDUSTRIAL CHEMICALS,uc_d120310,c112057
indusrial instrumentaion and control,Indusrial Instrumentaion  and Control,uc_d120311,c112058
electrical power systems m tech,ELECTRICAL POWER SYSTEMS (M.TECH),uc_d120312,c112059
electical engineering,ELECTICAL  ENGINEERING,uc_d120313,c111477
electrical and elcetronics,ELECTRICAL AND ELCETRONICS,uc_d120314,c112060
electronics and power engineering,Electronics & Power Engg.,uc_d120315,c112061
power electronics and engineering,POWER ELECTRONICS AND ENGINEERING,uc_d120316,c112062
electrial and electronics,ELECTRIAL & ELECTRONICS,uc_d120317,c112063
agriculture engineering,AGRICULTURE ENGG.,uc_d120318,c104816
ide,IDE,uc_d120319,c112064
agriculture engineeing,Agricultural engineeing,uc_d120320,c112065
agriculture engineering,B. Tech (Agricultural Engineering),uc_d120321,c104816
msin agriculture and food engineering,MS in Agricultural And Food Engineering,uc_d120322,c112066
agriculture engineering,AGRICULTURAL ENGG,uc_d120323,c104816
agriculture,AGRICULUTER,uc_d120324,c100804
supportive and allied courses study,Supportive and Allied Courses of Study,uc_d120325,c112067
agriculture biotechnology 2y,Agricultural Biotechnology (M.Tech. 2Y),uc_d120326,c112068
electrical and electronics engineeering,ELECTRICAL & ELECTRONICS ENGINEEERING,uc_d120327,c111938
agri engineering and technology,Agri Engineering & Technology,uc_d120328,c112069
ag engineering,Ag.Engineering,uc_d120329,c104928
agriculture,B.Tech-Agril.,uc_d120330,c100804
electronics and telecommunication engineering ii shi,Electronics & Telecommunication Engineering ii shift,uc_d120331,c108657
electronics and comm,Electronics and Comm,uc_d120332,c108283
microwave and milimeter wavess,MICROWAVE AND MILIMETER WAVESS,uc_d120333,c112070
mechatronics and engineering,Mechatronics & Engineering,uc_d120334,c112071
ece weekend,ECE Weekend,uc_d120335,c112072
electronocs and telecommunication engineering,ELECTRONOCS AND TELECOMMUNICATION ENGINEERING,uc_d120336,c112073
electronics and communication,electronics &  communication,uc_d120337,c100370
ece pt,ECE (PT),uc_d120338,c112074
electronics and communication engineeringengineering,ELECTRONICS AND COMMUNICATION ENGINEERINGENGINEERING,uc_d120339,c112075
cnw,CNW,uc_d120340,c112076
electronics and communication engineering,Diploma in Electronics and Communication Engg,uc_d120341,c102616
electronics communication and engineering,ELECTRONICS COMMUNICATION & ENGINEERING,uc_d120342,c109461
computer engineering,se,uc_d120343,c100048
computer and science engineering,Computer and Science Engg,uc_d120344,c109484
computer science and engineering,Computer Science and Engg.,uc_d120345,c100061
computer science and engineering,COMPUTER SCIENCE  & ENGG.,uc_d120346,c100061
science,M.TECH SCS,uc_d120347,c100010
electronics and communication engineering,Electronics & Communication   Engg,uc_d120348,c102616
extc engineering,EXTC Engg,uc_d120349,c110462
electronic s and communication engineering,ELECTRONIC S & COMMUNICATION ENGINEERING,uc_d120350,c112077
embeeded system,EMBEEDED SYSTEM,uc_d120351,c112078
technolgoy,Technolgoy,uc_d120352,c112079
vlsi design and embedded system,VLSI design & embedded system,uc_d120353,c108565
instrumentation and electronics engineering,Instrumentation and Electronics engineering,uc_d120354,c108355
electronic and telecommunication engineering,ELECTRONIC & TELECOMMUNICATION ENGG.,uc_d120355,c109511
eletronics and telecom,Eletronics & Telecom,uc_d120356,c112080
vlsi design ii shi,VLSI DESIGN (II SHIFT),uc_d120357,c112081
electronics and telecommunication engineering,Electronics &  Telecommunication Engineering,uc_d120358,c107713
electronics and communication engineering,Electronics and communication engg,uc_d120359,c102616
vlsi and ed,VLSI&ED,uc_d120360,c112082
electronics and communication engineeering,ELECTRONICS & COMMUNICATION ENGINEEERING,uc_d120361,c109201
intergrated coastal z1 manangement,Intergrated Coastal Zone Manangement,uc_d120362,c112083
marine,MARINE,uc_d120363,c101296
mechanical engineering,MEchanical Engineering,uc_d120364,c107705
control systems,ME Control Systems,uc_d120365,c107900
computer engineering,"COMPUTER ENGG.,",uc_d120366,c100048
power engineering and energy system,Power Engineering And Energy System,uc_d120367,c112084
electronics and communication,Electronics &  Communication,uc_d120368,c100370
microwave engineering,Microwave Engg.,uc_d120369,c108640
electronics and tele communication engineering,Electronics & Tele-Communication  Engg,uc_d120370,c108147
electronics and telecommnication,ELECTRONICS AND TELECOMMNICATION,uc_d120371,c112085
electronic en,Electronic En,uc_d120372,c112086
electronics and biomedical,Electronics & Biomedical,uc_d120373,c112087
e and tc,UG E&TC,uc_d120374,c108113
elecronics engineering,ELECRONICS ENGG.,uc_d120375,c112088
instrumentation and control systems,INSTRUMENTATION AND CONTROL SYSTEMS,uc_d120376,c111475
electronics and communication enigneering,ELECTRONICS & COMMUNICATION ENIGNEERING,uc_d120377,c112089
communication systems,Communication Systems (FT),uc_d120378,c108133
electronics and communication engineering second shi,ELECTRONICS & COMMUNICATION ENGINEERING-SECOND SHIFT,uc_d120379,c112090
b architecture,B.Architecture,uc_d120380,c111160
architectural assistanship sw,ARCHITECTURAL ASSISTANSHIP (SW),uc_d120381,c112091
architectural engineering,ARCHITECTURAL ENGINEERING,uc_d120382,c111888
architecturr,ARCHITECTURR,uc_d120383,c112092
b arch architecture,B.Arch  -  Architecture,uc_d120384,c112093
architeture,Architeture,uc_d120385,c112094
interior design and decoration,Interior design and decoration,uc_d120386,c109295
vastushastra,Vastushastra,uc_d120387,c112095
architecture and assistantship,Architecture and Assistantship,uc_d120388,c112096
embedded system and computer,EMBEDDED SYSTEM & COMPUTING,uc_d120389,c110574
cs and engi,CS & ENGI.,uc_d120390,c112097
information technology,M.Tech - Information Technology,uc_d120391,c100009
by research,BY RESEARCH,uc_d120392,c101250
cse it infrastructure,CSE - IT Infrastructure,uc_d120393,c112098
cloud technology and information system,Cloud Technology & Information System,uc_d120394,c112099
architecture subjecture design,Architecture Subjecture Design,uc_d120395,c112100
pdid,PDID,uc_d120396,c112101
d arch,D.Arch,uc_d120397,c112102
tool and die making,DIPLOMA IN TOOL & DIE MAKING,uc_d120398,c107782
mechaincal engineering machine design,MECHAINCAL ENGINEERING(MACHINE DESIGN),uc_d120399,c112103
mechanical engineering,704,uc_d120400,c107705
plng/arch,Plng/Arch,uc_d120401,c112104
mechanical engineering part time,MECHANICAL ENGINEERING  PART TIME,uc_d120402,c107796
mechanical ics,Mechanical ICS,uc_d120403,c112105
mechanical engineering production,Mechanical Engg (Production),uc_d120404,c107993
computer eng,computer eng,uc_d120405,c110516
cse information security,BE-CSE(Information Security),uc_d120406,c111644
computer science modular,Computer Science (Modular),uc_d120407,c112106
computer science and engineering,computer Science & Enggineering,uc_d120408,c100061
computer ne2rk engineering p/t,Computer Network Engineering  P/T,uc_d120409,c112107
java soware engineering,"JAVA, SOFTWARE ENGG.",uc_d120410,c112108
integrated electrical engineering,Integrated B.Tech.- M.Tech. (Electrical Engineering),uc_d120411,c111469
electrical and electronics part time,Electrical&Electronics(part Time),uc_d120412,c112109
aerounatical,Aerounatical,uc_d120413,c112110
cs and it,CS+IT_UG,uc_d120414,c100203
and computer science,B.Tech+M.Tech Computer Science,uc_d120415,c101974
computer engineering,ME Computer Engineering,uc_d120416,c100048
computer science engineering,M.Tech. Computer Science Engineering,uc_d120417,c100559
computer science engineering,COMPUTER SCIENCE IN ENGINEERING,uc_d120418,c100559
cse ii,CSE-II,uc_d120419,c112111
computer science and engineering with specialization internet things and smart cities,B.Tech Computer Science & Engineering with Specialization in Internet of Things & Smart Cities,uc_d120420,c112112
applied cst,Applied CST,uc_d120421,c112113
eletrical engineering,ELETRICAL ENGG.,uc_d120422,c111918
digital techniques,Digital Techniques,uc_d120423,c112114
computer science engineering,COMPUTER SC. & ENGINEERING,uc_d120424,c100559
inormation technology,Inormation Technology,uc_d120425,c107799
cse with spz telecom informatics,CSE with Spz in Telecom Informatics,uc_d120426,c112115
computer engineering second shi,Computer Engg. (Second Shift),uc_d120427,c108563
control and instrumentation part time,control & instrumentation (Part time),uc_d120428,c111522
electrical engineering polytechnic,ELECTRICAL ENGINEERING  (POLYTECHNIC),uc_d120429,c112116
ped,ME - PED,uc_d120430,c107856
electrical engineering shii,Electrical Engineering-shift-I,uc_d120431,c112117
power system and control,Power System and Control,uc_d120432,c111052
electrical and electronics and engineering,Electrical & Electronics & Engineering,uc_d120433,c110652
electrical part time,Electrical(part time),uc_d120434,c111455
electrical ic,ELECTRICAL I.C,uc_d120435,c112118
electrical engineerinng,Electrical Engineerinng,uc_d120436,c112119
power electronics control and drives,Power Electronics Control & Drives,uc_d120437,c112120
electrical and electrtonics,Electrical and Electrtonics,uc_d120438,c112121
electrical and electronics engineering,Electrical and Electronics Engineering(Full-Time),uc_d120439,c107772
electrical and electronic,Electrical And Electronic,uc_d120440,c111099
electrical engineering,EJ(S),uc_d120441,c108021
electrical machinedrives,Electrical MachineDrives,uc_d120442,c112122
and electrical engineering,B.Tech+M.Tech Electrical Engineering,uc_d120443,c112123
eletrical,ME ELETRICAL,uc_d120444,c111901
pe and ed,PE & ED,uc_d120445,c107989
guidance and navigation control,Guidance and Navigation Control,uc_d120446,c112124
electrical engineering evening,electrical engg (evening),uc_d120447,c110597
power system control and automation,Power System Control & Automation,uc_d120448,c112125
mechnical engineering prodcution,MECHNICAL ENGINEERING  PRODCUTION,uc_d120449,c112126
electrical andelctronics engineering,Electrical andElctronics Engineering,uc_d120450,c112127
elecrical and electronics engineering,ELECRICAL & ELECTRONICS ENGG,uc_d120451,c111310
electrical engineering,43,uc_d120452,c108021
integrated power systems,M. Tech. (Integrated Power Systems),uc_d120453,c111081
electrical engineering power system,Electrical Engineering (Power system,uc_d120454,c110435
mechanical referigeration and airconditioning,Mechanical Referigeration and  Airconditioning,uc_d120455,c112128
marine engineering,M.Tech Marine Engineering,uc_d120456,c109078
marine engineering as per university norms,marine engg as per university norms,uc_d120457,c112129
aerospace engineering,AEROSPACE ENGINEERING,uc_d120458,c108138
marine,Marine,uc_d120459,c101296
energy system engineering,Energy System Engineering,uc_d120460,c111314
computer science and engineering,Computer Sci and Engg,uc_d120461,c100061
coastal and harbour engineering,Coastal and Harbour  Engineering,uc_d120462,c112130
nautical science,Diploma in Nautical Science,uc_d120463,c101516
cse,B.Tech-CSE,uc_d120464,c100055
elerical engineering,elerical engg,uc_d120465,c112131
remote sensing and wireless sensor ne2rks cbe,"Remote Sensing and Wireless Sensor Networks (ASE, CBE)",uc_d120466,c112132
electrical engineering iind shi,Electrical Engineering(IInd shift),uc_d120467,c112133
electrical engineering,M.Tech. (Electrical Engineering),uc_d120468,c108021
electrical and elecronics,electrical and elecronics,uc_d120469,c112134
cse i,CSE-I,uc_d120470,c112135
computer engin eering,COMPUTER ENGIN EERING,uc_d120471,c112136
computer science and engineering,B.E.Computer Science and Engineering,uc_d120472,c100061
cse1,CSE1,uc_d120473,c112137
electrical and electronics engineering,Electrical &Electronics  Engineering,uc_d120474,c107772
industrial drive and control pt,Industrial Drive & Control (PT),uc_d120475,c112138
eee hyd,EEE (hyd),uc_d120476,c112139
electrical and electronics engineering,Diploma in Electrical and Electronics Engineering,uc_d120477,c107772
embedded systems technologies,Embedded Systems Technologies,uc_d120478,c107846
eepg,EE_PG,uc_d120479,c112140
industrial drive and control,Industrial Drive & Control,uc_d120480,c112141
electrical and electronics engineering,Electrical And Electronics engineering,uc_d120481,c107772
electrical and electronics engineering,electrical & electronics engg.,uc_d120482,c107772
thermal science engineering,THERMAL SCIENCE ENGINEERING,uc_d120483,c112142
energy system and manangement,ENERGY SYSTEM AND MANANGEMENT,uc_d120484,c112143
pspe,PSPE,uc_d120485,c112144
ie1g,IE1G,uc_d120486,c112145
interior design,interior design,uc_d120487,c101390
mechanical caad,Mechanical (CAAD),uc_d120488,c112146
arch assist,Arch Assist,uc_d120489,c112147
production engineering system technology,Production Engineering System Technology,uc_d120490,c110818
mechanical engineering 1st shi,Mechanical Engineering (1st Shift),uc_d120491,c111544
electrical and electronics engineering,ELECTRICAL  & ELECTRONICS ENGG,uc_d120492,c107772
electronics and instrumentation part time,Electronics & Instrumentation - Part Time,uc_d120493,c112148
electical engineering,ELECTICAL ENGG.,uc_d120494,c111477
wiremen,WIREMEN,uc_d120495,c112149
electrical engineering,Electrical  Engineering,uc_d120496,c108021
electrical engineering control and instrumentation,Electrical Engineering Control and Instrumentation,uc_d120497,c111520
electrical and electr engineering,Electrical & Electr. Engg.,uc_d120498,c112150
power ece and drives,POWER ECE & DRIVES,uc_d120499,c112151
marine subjects,marine subjects,uc_d120500,c112152
marine engineering,BE-Marine Engineering,uc_d120501,c109078
marine engineering,MR,uc_d120502,c109078
marine engineering,MARINE ENGINEERING,uc_d120503,c109078
naval architecture evening course,M.Tech - Naval Architecture (Evening  Course),uc_d120504,c112153
naval architecture and marine engineering,B.E. Naval Architecture &  Marine Engineering,uc_d120505,c112154
computer science engineering,Computer Sc. & Engg,uc_d120506,c100559
power electronics and drives,POWER ELECTRONICS AND  DRIVES,uc_d120507,c108154
electronics and communication,M.Tech. Electronics  & Communication,uc_d120508,c100370
power systems high voltage,Power Systems (High Voltage),uc_d120509,c112155
electrical engineering ic,ELECTRICAL ENGG. (IC),uc_d120510,c111075
cse big data and analytics,BE-CSE(Big Data & Analytics),uc_d120511,c112156
computer science,Computer SCince,uc_d120512,c100000
computer science and engineering,COMPUTER SCIENCE &ENGG,uc_d120513,c100061
computer engineerin,computer engineerin,uc_d120514,c109404
computer science and engineering,Computer science and enggg,uc_d120515,c100061
cse leet,CSE LEET,uc_d120516,c108818
cse retail informatics,CSE - Retail Informatics,uc_d120517,c112157
computer science and engineering data science,B.Tech. (Computer Science & Engineering) (Data Science),uc_d120518,c112158
es03,ES03,uc_d120519,c112159
engineering and technology,Engineering & technology,uc_d120520,c100018
integrated power systems,Integrated Power Systems,uc_d120521,c111081
architecture and planning,ARCHITECTURE AND PLANNING,uc_d120522,c111886
b arch,B-Arch,uc_d120523,c111132
conservation,Conservation,uc_d120524,c102594
landscape architecture architecture sustainable architecture and environmental planning urban and regional planning sustainable development environment planning,"1) Landscape Architecture (2) Architecture, Sustainable Architecture and Environmental planning (3) Urban and Regional Planning, sustainable Development , Environment Planning",uc_d120525,c112160
advanced architecture,Advanced Architecture,uc_d120526,c112161
production and industrial engineering,Production  &  Industrial  Engineering,uc_d120527,c107885
avionics systems,Avionics Systems,uc_d120528,c112162
aeronautical engineering,B.E. AERONAUTICAL ENGINEERING,uc_d120529,c107918
aeroplane and powerplant helicopter and powerplant,"AEROPLANE & POWERPLANT,hELICOPTER & POWERPLANT",uc_d120530,c112163
aeronotics,Aeronotics,uc_d120531,c112164
aerospace engineering 2y,Aerospace Engineering (M.Tech. 2Y),uc_d120532,c112165
aerospace engineering 4y,Aerospace Engineering(B.Tech. 4Y),uc_d120533,c112166
