"""pachal""","""pachal"""
"""mumbra""","""mumbra"""
"""raigad""","""raigad"""
"""dombivali""","""dombivali"""
"""kalyanw""","""kalyanw"""
"""thane  shahapur""","""thane  shahapur"""
"""khanda colony new panvel""","""khanda colony new panvel"""
"""nallasopara w""","""nallasopara w"""
"""roha""","""roha"""
"""kandivali west""","""kandivali west"""
"""shahapur thane""","""shahapur thane"""
"""borivali""","""borivali"""
"""pedhambe""","""pedhambe"""
"""mangaon""","""mangaon"""
"""new  panvel""","""new  panvel"""
"""skmarg""""","""skmarg"""""
"""chembur mumbai""","""chembur mumbai"""
"""jawhar""","""jawhar"""
"""panvel""","""panvel"""
"""boisar""","""boisar"""
"""badlapur""","""badlapur"""
"""bhiwandi""","""bhiwandi"""
"""kalyan west""","""kalyan west"""
"""ambernath""","""ambernath"""
"""goregaon talmangaon""","""goregaon talmangaon"""
"""vile parle""","""vile parle"""
"""tala""","""tala"""
"""mumbai city""","""mumbai city"""
"""devgad""","""devgad"""
"""bhayandar""","""bhayandar"""
"""maharastra""","""maharastra"""
"""kharegaon kalwa thane""","""kharegaon kalwa thane"""
"""murud janjira""","""murud janjira"""
"""dadar""","""dadar"""
"""taluka karjat district raigad""","""taluka karjat district raigad"""
"""asangaon""","""asangaon"""
"""boisarpasthal""","""boisarpasthal"""
"""dahanu bordi""","""dahanu bordi"""
"""parel mumbai""","""parel mumbai"""
"""mumuld""","""mumuld"""
"""dahanu road""","""dahanu road"""
"""uran navi mumbai pin code""","""uran navi mumbai pin code"""
"""sanpada""","""sanpada"""
"""navi  mumbai""","""navi  mumbai"""
"""dahisar  mumbai""","""dahisar  mumbai"""
"""bhandup east""","""bhandup east"""
"""mahad""","""mahad"""
"""churchgatge""","""churchgatge"""
"""mhasala""","""mhasala"""
"""kalamboli navi mumbai""","""kalamboli navi mumbai"""
"""khardi""","""khardi"""
"""katta""","""katta"""
"""vasind""","""vasind"""
"""navimumbai""","""navimumbai"""
"""vikhroli""","""vikhroli"""
"""mokhada""","""mokhada"""
"""sion e""","""sion e"""
"""powai""","""powai"""
"""poladpur""","""poladpur"""
"""nallasopara east""","""nallasopara east"""
"""nerul""","""nerul"""
"""shahad""","""shahad"""
"""ambav""","""ambav"""
"""murudjanjira""","""murudjanjira"""
"""kalyan east""","""kalyan east"""
"""mumbai central""","""mumbai central"""
"""andheri""","""andheri"""
"""kalwa west thane""","""kalwa west thane"""
"""fort  mumbai""","""fort  mumbai"""
"""vasai road""","""vasai road"""
"""khopoli""","""khopoli"""
"""andheri  mumbai""","""andheri  mumbai"""
"""kandivali""","""kandivali"""
"""guhagar""","""guhagar"""
"""south city""","""south city"""
"""shivoor""","""shivoor"""
"""pimpalgaon renukai""","""pimpalgaon renukai"""
"""telgaon""","""telgaon"""
"""rajur""","""rajur"""
"""ambad""","""ambad"""
"""tuljapur""","""tuljapur"""
"""partur""","""partur"""
"""kallam""","""kallam"""
"""murum""","""murum"""
"""patoda""","""patoda"""
"""gangapur""","""gangapur"""
"""paithan""","""paithan"""
"""kalamb ta kalamb""","""kalamb ta kalamb"""
"""chousala""","""chousala"""
"""bhoom""","""bhoom"""
"""ambajogai""","""ambajogai"""
"""shrur kasar""","""shrur kasar"""
"""mantha""","""mantha"""
"""vaijapur""","""vaijapur"""
"""kada""","""kada"""
"""janla""","""janla"""
"""bhokardhan""","""bhokardhan"""
"""majalgaon""","""majalgaon"""
"""paradh bk""","""paradh bk"""
"""padegaon""","""padegaon"""
"""sillod""","""sillod"""
"""tembhurni""","""tembhurni"""
"""kaij""","""kaij"""
"""ambhai""","""ambhai"""
"""makani""","""makani"""
"""tq omerga""","""tq omerga"""
"""pimpalner""","""pimpalner"""
"""tq ambajogai dist beed""","""tq ambajogai dist beed"""
"""dhawda""","""dhawda"""
"""auangabad""","""auangabad"""
"""bharadi""","""bharadi"""
"""waluj""","""waluj"""
"""omerga""","""omerga"""
"""khuldabad""","""khuldabad"""
"""aurangabaddd""","""aurangabaddd"""
"""khultabad""","""khultabad"""
"""naldurg""","""naldurg"""
"""soegaon""","""soegaon"""
"""paranda""","""paranda"""
"""phulambri""","""phulambri"""
"""jafrabad""","""jafrabad"""
"""ajanta""","""ajanta"""
"""shirur kasar""","""shirur kasar"""
"""parli vaijnath""","""parli vaijnath"""
"""nandughat""","""nandughat"""
"""manur""","""manur"""
"""osmanabad pin""","""osmanabad pin"""
"""auranagabad""","""auranagabad"""
"""sirsala""","""sirsala"""
"""gadhi""","""gadhi"""
"""chaklamba""","""chaklamba"""
"""georai""","""georai"""
"""golegaon""","""golegaon"""
"""jalna roadbeed""","""jalna roadbeed"""
"""bazarsawangi""","""bazarsawangi"""
"""warud bktq jafrabaad""","""warud bktq jafrabaad"""
"""bhokardan""","""bhokardan"""
"""dhoki""","""dhoki"""
"""bid""","""bid"""
"""deogaon""","""deogaon"""
"""aurangbad""","""aurangbad"""
"""kalamb""","""kalamb"""
"""tqpaithan""","""tqpaithan"""
"""badnapur""","""badnapur"""
"""lohara""","""lohara"""
"""wadwani""","""wadwani"""
"""ghansawangi""","""ghansawangi"""
"""gevrai tanda paithan road""","""gevrai tanda paithan road"""
"""killedharur""","""killedharur"""
"""girwali""","""girwali"""
"""district  datia""","""district  datia"""
"""pichhore""","""pichhore"""
"""bhander""","""bhander"""
"""chanderi""","""chanderi"""
"""ashoknagar""","""ashoknagar"""
"""kailaras""","""kailaras"""
"""indergarh""","""indergarh"""
"""gohad""","""gohad"""
"""aron""","""aron"""
"""mungaoli""","""mungaoli"""
"""teh ambah""","""teh ambah"""
"""ishagarh""","""ishagarh"""
"""raghogarh""","""raghogarh"""
"""karera""","""karera"""
"""chachoda road binaganj""","""chachoda road binaganj"""
"""mehgaon""","""mehgaon"""
"""kolaras""","""kolaras"""
"""pohari""","""pohari"""
"""tawadhvan city""","""tawadhvan city"""
"""binaganjchachoda""","""binaganjchachoda"""
"""seondha""","""seondha"""
"""mihona""","""mihona"""
"""lahr""","""lahr"""
"""guragon""","""guragon"""
"""mohindargarh""","""mohindargarh"""
"""kamareddy""","""kamareddy"""
"""pitlam""","""pitlam"""
"""kamaredd""","""kamaredd"""
"""armoor""","""armoor"""
"""morthad""","""morthad"""
"""yellareddy""","""yellareddy"""
"""banswada""","""banswada"""
"""bichkunda""","""bichkunda"""
"""gandhari""","""gandhari"""
"""nandipet""","""nandipet"""
"""bheemgal""","""bheemgal"""
"""marcela""","""marcela"""
"""athner""","""athner"""
"""timarni""","""timarni"""
"""misrod""","""misrod"""
"""pachmarhi""","""pachmarhi"""
"""nasrullaganj""","""nasrullaganj"""
"""kurwai""","""kurwai"""
"""obedullaganj""","""obedullaganj"""
"""gairatganj""","""gairatganj"""
"""teh bareli""","""teh bareli"""
"""obaidullaganj""","""obaidullaganj"""
"""khilchipur""","""khilchipur"""
"""ichhawar""","""ichhawar"""
"""babai""","""babai"""
"""silwani""","""silwani"""
"""baroda""","""baroda"""
"""zirapur""","""zirapur"""
"""berasia bhopal mp""","""berasia bhopal mp"""
"""khirkiya""","""khirkiya"""
"""obedullahganj""","""obedullahganj"""
"""sarangpur""","""sarangpur"""
"""dist betul""","""dist betul"""
"""sarni""","""sarni"""
"""bhainsdehi""","""bhainsdehi"""
"""pachore""","""pachore"""
"""udaipura""","""udaipura"""
"""rajgarh  mp""","""rajgarh  mp"""
"""p gannavaram mandalam""","""p gannavaram mandalam"""
"""naregal""","""naregal"""
"""ranebennur""","""ranebennur"""
"""kustagi roadgajendragadtqron distgadag""","""kustagi roadgajendragadtqron distgadag"""
"""bhatkal""","""bhatkal"""
"""byadgi""","""byadgi"""
"""mundgod""","""mundgod"""
"""old hubli""","""old hubli"""
"""gajendragad""","""gajendragad"""
"""mundargi""","""mundargi"""
"""kumta""","""kumta"""
"""surshettykoppa""","""surshettykoppa"""
"""shiggaon""","""shiggaon"""
"""bankapur""","""bankapur"""
"""hirekerur""","""hirekerur"""
"""akki alur""","""akki alur"""
"""ron""","""ron"""
"""nargund""","""nargund"""
"""holealur""","""holealur"""
"""kalaghatgi""","""kalaghatgi"""
"""noolvi""","""noolvi"""
"""honnavar""","""honnavar"""
"""lakshmeshwar""","""lakshmeshwar"""
"""savanur""","""savanur"""
"""kundgol""","""kundgol"""
"""hubballi""","""hubballi"""
"""haunsbhavi""","""haunsbhavi"""
"""hangal town""","""hangal town"""
"""ankola""","""ankola"""
"""navalgund""","""navalgund"""
"""hubbali""","""hubbali"""
"""ulga ka""","""ulga ka"""
"""hangal""","""hangal"""
"""rattihalli""","""rattihalli"""
"""yellapur""","""yellapur"""
"""ranebennura""","""ranebennura"""
"""annigeri""","""annigeri"""
"""dandeli""","""dandeli"""
"""shirahatti""","""shirahatti"""
"""naragund""","""naragund"""
"""gadg""","""gadg"""
"""dhaerwad""","""dhaerwad"""
"""gadagbetgeri""","""gadagbetgeri"""
"""gokarna""","""gokarna"""
"""kundagol""","""kundagol"""
"""siddapur""","""siddapur"""
"""parvhipuram""","""parvhipuram"""
"""arabhavi""","""arabhavi"""
"""munirabad""","""munirabad"""
"""mudigere""","""mudigere"""
"""melasivapuri""","""melasivapuri"""
"""kodavasal post""","""kodavasal post"""
"""vedaranyam""","""vedaranyam"""
"""veppanthattai  taluk""","""veppanthattai  taluk"""
"""sembanarkoil""","""sembanarkoil"""
"""thiruppanandal""","""thiruppanandal"""
"""thiruthuraipoondi""","""thiruthuraipoondi"""
"""pudhukottai""","""pudhukottai"""
"""peravurani""","""peravurani"""
"""nannilam""","""nannilam"""
"""orathanadu""","""orathanadu"""
"""cantonement""","""cantonement"""
"""pallapatti""","""pallapatti"""
"""tiruchirapalli""","""tiruchirapalli"""
"""jeyankondam""","""jeyankondam"""
"""sirkali taluk""","""sirkali taluk"""
"""thriuvarur""","""thriuvarur"""
"""papanasam""","""papanasam"""
"""kambampadu""","""kambampadu"""
"""reddigudem""","""reddigudem"""
"""makloor mandal""","""makloor mandal"""
"""banmore morena""","""banmore morena"""
"""banmore""","""banmore"""
"""morar""","""morar"""
"""jabalpaur""","""jabalpaur"""
"""bhoapl""","""bhoapl"""
"""sada gwalior""","""sada gwalior"""
"""khambhat""","""khambhat"""
"""lashkar""","""lashkar"""
"""arandia""","""arandia"""
"""borawan""","""borawan"""
"""barela""","""barela"""
"""saij kalol""","""saij kalol"""
"""rajthal road""","""rajthal road"""
"""vijaypur""","""vijaypur"""
"""kaveripakkam""","""kaveripakkam"""
"""srimushnam""","""srimushnam"""
"""neyveli township""","""neyveli township"""
"""thellar""","""thellar"""
"""tirupattur town""","""tirupattur town"""
"""walajapet vellore district""","""walajapet vellore district"""
"""kallakurchi""","""kallakurchi"""
"""villupuram dist""","""villupuram dist"""
"""tindivanam taluk""","""tindivanam taluk"""
"""ulundurpet""","""ulundurpet"""
"""melvisharam""","""melvisharam"""
"""wandiwash""","""wandiwash"""
"""chengam""","""chengam"""
"""tirukoilur""","""tirukoilur"""
"""villianur post""","""villianur post"""
"""tholudur""","""tholudur"""
"""oomerabad pin""","""oomerabad pin"""
"""allahabad pin""","""allahabad pin"""
"""bodinayakanur""","""bodinayakanur"""
"""thirumangalam""","""thirumangalam"""
"""usilampatti""","""usilampatti"""
"""periyakualam""","""periyakualam"""
"""uthamapalayam""","""uthamapalayam"""
"""chinnamanur""","""chinnamanur"""
"""dindigul district""","""dindigul district"""
"""madurai district""","""madurai district"""
"""nohar""","""nohar"""
"""churu""","""churu"""
"""pallu""","""pallu"""
"""hanumangarh town""","""hanumangarh town"""
"""suratgarh""","""suratgarh"""
"""patroda""","""patroda"""
"""rawatsar""","""rawatsar"""
"""padampur""","""padampur"""
"""ganganagar""","""ganganagar"""
"""pilibangan""","""pilibangan"""
"""sadulpur""","""sadulpur"""
"""ratangarh""","""ratangarh"""
"""hanumangarh jn""","""hanumangarh jn"""
"""biakner""","""biakner"""
"""new gharsana""","""new gharsana"""
"""new mandi gharsana""","""new mandi gharsana"""
"""sri dungargarh""","""sri dungargarh"""
"""raisinghnagar""","""raisinghnagar"""
"""thalarka""","""thalarka"""
"""bigga""","""bigga"""
"""sri vijaynagar""","""sri vijaynagar"""
"""sidhmukh""","""sidhmukh"""
"""katar chhoti tehsil bidasar""","""katar chhoti tehsil bidasar"""
"""taranagar""","""taranagar"""
"""bidasar""","""bidasar"""
"""sriganganagar""","""sriganganagar"""
"""anupgarh""","""anupgarh"""
"""teh rawatsar""","""teh rawatsar"""
"""gajsinghpur""","""gajsinghpur"""
"""t bhadra""","""t bhadra"""
"""pilibanga""","""pilibanga"""
"""gullapalli""","""gullapalli"""
"""komarapalayam""","""komarapalayam"""
"""ooty""","""ooty"""
"""saravanampatti""","""saravanampatti"""
"""chennimalai""","""chennimalai"""
"""new vvnagar""","""new vvnagar"""
"""thiruchengode""","""thiruchengode"""
"""tirucengode""","""tirucengode"""
"""coimbtore""","""coimbtore"""
"""mettur""","""mettur"""
"""tiruchengode taluk""","""tiruchengode taluk"""
"""perundurai""","""perundurai"""
"""thirumalayampalayam""","""thirumalayampalayam"""
"""kangayam""","""kangayam"""
"""narasarao pet""","""narasarao pet"""
"""kollipora""","""kollipora"""
"""laxmangarh""","""laxmangarh"""
"""district mehsana""","""district mehsana"""
"""teh chomu""","""teh chomu"""
"""lachhmangarh""","""lachhmangarh"""
"""kotputali""","""kotputali"""
"""kotputli""","""kotputli"""
"""deeg""","""deeg"""
"""phagi""","""phagi"""
"""dundlod""","""dundlod"""
"""bagru""","""bagru"""
"""behror""","""behror"""
"""deeg city deeg""","""deeg city deeg"""
"""fatehpur shekhawati""","""fatehpur shekhawati"""
"""dantaramgarh""","""dantaramgarh"""
"""tehthanagazi""","""tehthanagazi"""
"""khetri""","""khetri"""
"""v/p srimadhopur""","""v/p srimadhopur"""
"""reengus""","""reengus"""
"""teh dantaramgarh""","""teh dantaramgarh"""
"""chaksu""","""chaksu"""
"""singhana""","""singhana"""
"""ajitagrh""","""ajitagrh"""
"""narainpur""","""narainpur"""
"""jobner""","""jobner"""
"""pahari""","""pahari"""
"""jaisinghwas""","""jaisinghwas"""
"""kanwat""","""kanwat"""
"""ranoli""","""ranoli"""
"""weir""","""weir"""
"""mahwa""","""mahwa"""
"""bassi""","""bassi"""
"""bansur""","""bansur"""
"""bandikui""","""bandikui"""
"""khatushyamji""","""khatushyamji"""
"""mandawa""","""mandawa"""
"""dhodhsar""","""dhodhsar"""
"""losal""","""losal"""
"""udaipurwati""","""udaipurwati"""
"""nadbai""","""nadbai"""
"""bagar""","""bagar"""
"""tijara""","""tijara"""
"""jamwaramgarh""","""jamwaramgarh"""
"""jhunjhunu pin code""","""jhunjhunu pin code"""
"""nagar""","""nagar"""
"""jamwa ramgarh""","""jamwa ramgarh"""
"""danta""","""danta"""
"""ranoli sikar""","""ranoli sikar"""
"""chirawa""","""chirawa"""
"""bagarjhunjhunu""","""bagarjhunjhunu"""
"""bayana""","""bayana"""
"""shhjahanpur""","""shhjahanpur"""
"""palsana""","""palsana"""
"""bhusawar""","""bhusawar"""
"""nechhwa""","""nechhwa"""
"""kherli""","""kherli"""
"""tehsil  behror""","""tehsil  behror"""
"""khandela""","""khandela"""
"""ajitgarh""","""ajitgarh"""
"""mahuwa""","""mahuwa"""
"""manda bheem singh""","""manda bheem singh"""
"""baseri""","""baseri"""
"""sikar`""","""sikar`"""
"""udaipurwat""","""udaipurwat"""
"""amer""","""amer"""
"""khejroli""","""khejroli"""
"""dabla""","""dabla"""
"""tehsil  ramgarh""","""tehsil  ramgarh"""
"""srimadhopur""","""srimadhopur"""
"""behror alwar""","""behror alwar"""
"""baragaon""","""baragaon"""
"""laxmanghrh""","""laxmanghrh"""
"""gadakhera""","""gadakhera"""
"""bhiwadi""","""bhiwadi"""
"""viratnagar""","""viratnagar"""
"""kishangarh bas""","""kishangarh bas"""
"""manoharpur""","""manoharpur"""
"""kumher""","""kumher"""
"""khairthal diatt alwar""","""khairthal diatt alwar"""
"""waghai""","""waghai"""
"""mundawar""","""mundawar"""
"""mandrella""","""mandrella"""
"""phulera""","""phulera"""
"""kathumar""","""kathumar"""
"""th  dhod""","""th  dhod"""
"""ringus""","""ringus"""
"""thanagazi""","""thanagazi"""
"""thoi""","""thoi"""
"""dhaulpur""","""dhaulpur"""
"""gautam marg""","""gautam marg"""
"""ramgarh shekhawati""","""ramgarh shekhawati"""
"""bhana""","""bhana"""
"""rajkot dist rajkot""","""rajkot dist rajkot"""
"""khairthal""","""khairthal"""
"""dundlod districtjhunjhunu""","""dundlod districtjhunjhunu"""
"""kishangarhbas""","""kishangarhbas"""
"""kaladera""","""kaladera"""
"""sodawas""","""sodawas"""
"""chaparda""","""chaparda"""
"""khoor""","""khoor"""
"""sangalia""","""sangalia"""
"""shahpurajaipur""","""shahpurajaipur"""
"""sohali""","""sohali"""
"""mania""","""mania"""
"""chirwa""","""chirwa"""
"""paota""","""paota"""
"""dhopur rajasthan""","""dhopur rajasthan"""
"""himmatanagar""","""himmatanagar"""
"""fatehpurshekhawati""","""fatehpurshekhawati"""
"""kaman""","""kaman"""
"""uchchain""","""uchchain"""
"""mania dholpur""","""mania dholpur"""
"""pathriei mor""","""pathriei mor"""
"""rupbas""","""rupbas"""
"""siakr""","""siakr"""
"""bari""","""bari"""
"""tehbehror""","""tehbehror"""
"""singhana jhunjhunu""","""singhana jhunjhunu"""
"""kishangarh renwal""","""kishangarh renwal"""
"""teh  shrimadhopur""","""teh  shrimadhopur"""
"""paotakotputli""","""paotakotputli"""
"""kera""","""kera"""
"""kukas""","""kukas"""
"""bhimadole""","""bhimadole"""
"""narasaraopeta""","""narasaraopeta"""
"""kandukuru""","""kandukuru"""
"""kalpakkam""","""kalpakkam"""
"""parel""","""parel"""
"""gurazala""","""gurazala"""
"""khajipalem""","""khajipalem"""
"""yerragondapalem""","""yerragondapalem"""
"""maddipadu""","""maddipadu"""
"""parchoor""","""parchoor"""
"""umerkote""","""umerkote"""
"""bhanjanagar""","""bhanjanagar"""
"""nandapur""","""nandapur"""
"""mohana""","""mohana"""
"""tikabali""","""tikabali"""
"""nuvapada""","""nuvapada"""
"""sunabeda""","""sunabeda"""
"""ganjam""","""ganjam"""
"""kodala""","""kodala"""
"""aska""","""aska"""
"""surada""","""surada"""
"""phulbani""","""phulbani"""
"""gudayagiri""","""gudayagiri"""
"""nacgopalpur""","""nacgopalpur"""
"""paralakhemundi""","""paralakhemundi"""
"""nabarangpur""","""nabarangpur"""
"""jagannath prasad""","""jagannath prasad"""
"""hinjilicut""","""hinjilicut"""
"""malkangiri""","""malkangiri"""
"""digapahandi""","""digapahandi"""
"""balliguda""","""balliguda"""
"""boipariguda""","""boipariguda"""
"""balimela""","""balimela"""
"""berhampur ankushpur""","""berhampur ankushpur"""
"""raikia""","""raikia"""
"""chikiti""","""chikiti"""
"""padmapur""","""padmapur"""
"""polasara""","""polasara"""
"""kashinagar""","""kashinagar"""
"""gudari""","""gudari"""
"""muniguda""","""muniguda"""
"""govindapalli""","""govindapalli"""
"""berhampur  ganjam""","""berhampur  ganjam"""
"""dabugaon""","""dabugaon"""
"""kotpad""","""kotpad"""
"""laxmipur koraput""","""laxmipur koraput"""
"""buguda""","""buguda"""
"""bissamcuttack""","""bissamcuttack"""
"""kabisurya nagar""","""kabisurya nagar"""
"""purushottampur""","""purushottampur"""
"""berhaampur""","""berhaampur"""
"""chatrapur""","""chatrapur"""
"""pattapur""","""pattapur"""
"""chandiput""","""chandiput"""
"""bamunigam""","""bamunigam"""
"""sheragada""","""sheragada"""
"""semiliguda""","""semiliguda"""
"""ballipadar""","""ballipadar"""
"""narsaropet""","""narsaropet"""
"""cheemakurthi""","""cheemakurthi"""
"""cuttck""","""cuttck"""
"""pattamundai""","""pattamundai"""
"""talcher""","""talcher"""
"""jajpur road""","""jajpur road"""
"""kamakhyanagar""","""kamakhyanagar"""
"""nayagarh""","""nayagarh"""
"""jajapur""","""jajapur"""
"""konark  nac""","""konark  nac"""
"""kendrapara""","""kendrapara"""
"""kanimul""","""kanimul"""
"""asureswar""","""asureswar"""
"""via bajpur""","""via bajpur"""
"""jajpur""","""jajpur"""
"""jagatsinghpur""","""jagatsinghpur"""
"""balugaon""","""balugaon"""
"""paradip""","""paradip"""
"""bhuban""","""bhuban"""
"""pallahara""","""pallahara"""
"""daspalla""","""daspalla"""
"""bhubanesawr""","""bhubanesawr"""
"""block bhuban""","""block bhuban"""
"""bhuabneswar""","""bhuabneswar"""
"""viatigiria""","""viatigiria"""
"""nischintakoili""","""nischintakoili"""
"""banki""","""banki"""
"""choudwar""","""choudwar"""
"""dhenkanal pin""","""dhenkanal pin"""
"""gania""","""gania"""
"""nimapada""","""nimapada"""
"""gurudijhatia""","""gurudijhatia"""
"""astarang""","""astarang"""
"""tirtol""","""tirtol"""
"""bhubeneswar""","""bhubeneswar"""
"""jajpur town""","""jajpur town"""
"""redhua""","""redhua"""
"""nimapara""","""nimapara"""
"""pipli     nac""","""pipli     nac"""
"""pattamundei""","""pattamundei"""
"""parjang""","""parjang"""
"""kujang""","""kujang"""
"""jajpurtown""","""jajpurtown"""
"""konark""","""konark"""
"""jajpur road muncipality""","""jajpur road muncipality"""
"""brahmabarada""","""brahmabarada"""
"""kendrapada""","""kendrapada"""
"""athgarh""","""athgarh"""
"""banpur""","""banpur"""
"""nimapara nac""","""nimapara nac"""
"""kalapathar""","""kalapathar"""
"""nac""","""nac"""
"""khandapara""","""khandapara"""
"""hindol road""","""hindol road"""
"""sajjangarh""","""sajjangarh"""
"""rajsamand""","""rajsamand"""
"""sheoganj""","""sheoganj"""
"""rajsmand""","""rajsmand"""
"""chhotisadri""","""chhotisadri"""
"""jhadol""","""jhadol"""
"""rawatbhata""","""rawatbhata"""
"""anandpuri""","""anandpuri"""
"""dhariyawad""","""dhariyawad"""
"""garhi""","""garhi"""
"""sirohi""","""sirohi"""
"""chittorgarh""","""chittorgarh"""
"""bagidora""","""bagidora"""
"""udaipuir""","""udaipuir"""
"""vallabhnagar""","""vallabhnagar"""
"""bhim""","""bhim"""
"""aburoad""","""aburoad"""
"""fatehnagar""","""fatehnagar"""
"""mandphiya""","""mandphiya"""
"""pindwara""","""pindwara"""
"""kanore""","""kanore"""
"""delwara""","""delwara"""
"""mount abu""","""mount abu"""
"""rishabhdeo""","""rishabhdeo"""
"""badwai""","""badwai"""
"""abu parvat""","""abu parvat"""
"""dhariyaward""","""dhariyaward"""
"""chittaugarh""","""chittaugarh"""
"""ghatol""","""ghatol"""
"""kherwara""","""kherwara"""
"""nimbahera""","""nimbahera"""
"""debari""","""debari"""
"""amet""","""amet"""
"""anjana""","""anjana"""
"""railmagra""","""railmagra"""
"""udapiur""","""udapiur"""
"""begun""","""begun"""
"""aspur""","""aspur"""
"""paloda""","""paloda"""
"""kotra""","""kotra"""
"""timba gamdi""","""timba gamdi"""
"""partapur""","""partapur"""
"""bangalorre""","""bangalorre"""
"""davangere""""","""davangere"""""
"""bgnagara""","""bgnagara"""
"""tal  saundatti dist belgaum""","""tal  saundatti dist belgaum"""
"""bengaluru urban""","""bengaluru urban"""
"""basaveshwarnagar""","""basaveshwarnagar"""
"""tumakuru""","""tumakuru"""
"""manvi""","""manvi"""
"""mulki mangalore""","""mulki mangalore"""
"""ca/ ix main vi block jayanagar bangalore""","""ca/ ix main vi block jayanagar bangalore"""
"""banglaore""","""banglaore"""
"""hospet""","""hospet"""
"""chikballpur""","""chikballpur"""
"""bengaluru rural dist""","""bengaluru rural dist"""
"""madhugiri town""","""madhugiri town"""
"""koratagere""","""koratagere"""
"""anekal taluk""""","""anekal taluk"""""
"""at/po bedkihal  shamanewadi""","""at/po bedkihal  shamanewadi"""
"""terdal""","""terdal"""
"""yelahanka""","""yelahanka"""
"""ullal mangalore""","""ullal mangalore"""
"""bijaypur""","""bijaypur"""
"""nh murudeshwar""","""nh murudeshwar"""
"""mooodbdiri""","""mooodbdiri"""
"""balagangadharanatha nagara""","""balagangadharanatha nagara"""
"""bagalur main roadbangalore""","""bagalur main roadbangalore"""
"""k r extension""""","""k r extension"""""
"""sahawa""","""sahawa"""
"""nokha""","""nokha"""
"""rawla mandi teh gharsana""","""rawla mandi teh gharsana"""
"""khajuwala""","""khajuwala"""
"""via rawatsar""","""via rawatsar"""
"""sardarshahr""","""sardarshahr"""
"""sadulpur rajgarh""","""sadulpur rajgarh"""
"""sujangarh""","""sujangarh"""
"""dist hanumangarh""","""dist hanumangarh"""
"""raisingh nagar""","""raisingh nagar"""
"""sri ganga nagar""","""sri ganga nagar"""
"""sandwa""","""sandwa"""
"""kesrisinghpur""","""kesrisinghpur"""
"""kolayat""","""kolayat"""
"""lalgarh jattan""","""lalgarh jattan"""
"""sangaria""","""sangaria"""
"""sadul shahar""","""sadul shahar"""
"""sri karanpur""","""sri karanpur"""
"""sri karanpue""","""sri karanpue"""
"""tehsiltara nagar""","""tehsiltara nagar"""
"""lunkaransar""","""lunkaransar"""
"""sadulshahar""","""sadulshahar"""
"""ward nonearudham singh chowk sangaria pin code""","""ward nonearudham singh chowk sangaria pin code"""
"""tibbi""","""tibbi"""
"""thtaranagar""","""thtaranagar"""
"""cherial""","""cherial"""
"""sambhar lake""","""sambhar lake"""
"""sonepur""","""sonepur"""
"""viarairakhol""","""viarairakhol"""
"""bolangir""","""bolangir"""
"""deogarh""","""deogarh"""
"""bhatli""","""bhatli"""
"""jaipatna""","""jaipatna"""
"""viachandanbhati""","""viachandanbhati"""
"""komna""","""komna"""
"""binka""","""binka"""
"""paikmal""","""paikmal"""
"""barpali""","""barpali"""
"""dharamgarh""","""dharamgarh"""
"""khariar""","""khariar"""
"""birmitrapur""","""birmitrapur"""
"""titilagarh""","""titilagarh"""
"""belpahar""","""belpahar"""
"""attabira""","""attabira"""
"""saintala""","""saintala"""
"""agalpur""","""agalpur"""
"""boudh""","""boudh"""
"""patnagarh""","""patnagarh"""
"""kuchinda""","""kuchinda"""
"""koira""","""koira"""
"""kishorenagar""","""kishorenagar"""
"""sohela""","""sohela"""
"""loisingha""","""loisingha"""
"""subarnapur""","""subarnapur"""
"""junagarh""","""junagarh"""
"""ahmedabad pin code""","""ahmedabad pin code"""
"""boden""","""boden"""
"""samablpur""","""samablpur"""
"""dist bargarh""","""dist bargarh"""
"""rairakhol""","""rairakhol"""
"""kantabanji""","""kantabanji"""
"""viareamal""","""viareamal"""
"""ulunda""","""ulunda"""
"""kalahandi""","""kalahandi"""
"""kesinga""","""kesinga"""
"""tukla""","""tukla"""
"""kalampur""","""kalampur"""
"""muribahal""","""muribahal"""
"""sundergarh""","""sundergarh"""
"""mrampur""","""mrampur"""
"""burla""","""burla"""
"""mundra""","""mundra"""
"""tarbha""","""tarbha"""
"""birmaharajpur""","""birmaharajpur"""
"""himatagar""","""himatagar"""
"""rentachintala""","""rentachintala"""
"""velpur""","""velpur"""
"""komarole""","""komarole"""
"""nakarekallu""","""nakarekallu"""
"""dachipalli""","""dachipalli"""
"""tripurantakam""","""tripurantakam"""
"""gandhidham""","""gandhidham"""
"""martur""","""martur"""
"""khanpur kalan""","""khanpur kalan"""
"""adipur  ta gandhidham""","""adipur  ta gandhidham"""
"""udumalpet""","""udumalpet"""
"""anjar""","""anjar"""
"""bhavani tk""","""bhavani tk"""
"""adipur taluka gandhidham pin""","""adipur taluka gandhidham pin"""
"""bhavani taluk""","""bhavani taluk"""
"""coonoor""","""coonoor"""
"""nakhatrana""","""nakhatrana"""
"""coimabtore""","""coimabtore"""
"""kodaypul ta mandvi""","""kodaypul ta mandvi"""
"""periyanaickenpalayam""","""periyanaickenpalayam"""
"""valparai""","""valparai"""
"""gudalur""","""gudalur"""
"""kotagiri""","""kotagiri"""
"""dharapuram tiruppur""","""dharapuram tiruppur"""
"""melapalayam""","""melapalayam"""
"""alangulam taluk""","""alangulam taluk"""
