C54642,Faculty of Fisheries,1,Ganderbal,dis_1010
C50489,G A MEMORIAL COLLEGE OF EDUCATION,0,Pulwama,dis_1011
C46524,"ISLAMIC ORIENTAL COLLEGE, TRAL",0,Pulwama,dis_1011
ST15363,"Government Polytechnic College,Pulwama",0,Pulwama,dis_1011
C21438,"Govt. Degree College Tral, Kashmir",0,Pulwama,dis_1011
U194,"Islamic University of Science & Technology, Pulwama",7,Pulwama,dis_1011
C45998,"ZAKIR MEMORIAL COLLEGE OF EDUCARTION, PULWAMA",0,Pulwama,dis_1011
C45995,"KCEF COLLEGE OF EDUCATION, PULWAMA",0,Pulwama,dis_1011
C45994,"INSIGHT INSTITUTE OF EDUCATION AND TRANING, PULWAMA",0,Pulwama,dis_1011
ST12846,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, PULWAMA",0,Pulwama,dis_1011
C21446,"Govt. Degree College  Pulwama, Kashmir",1,Pulwama,dis_1011
C45993,"GURU NANK COLLEGE OF EDUCATION, PULWAMA",0,Pulwama,dis_1011
C46535,MEX WELL COLLEGE OF EDUCATION,0,Pulwama,dis_1011
C45992,"GREEN VALLEY COLLEGE OF EDUCATION, PULWAMA",0,Pulwama,dis_1011
C50491,PARAMOUNT COLLEGE OF EDUCATION,0,Pulwama,dis_1011
C46533,MASTER INSTITUTE OF INFORMATION TECHNOLOGY,0,Pulwama,dis_1011
C48532,"GOVERNMENT DEGREE COLLEGE, PAMPORE",0,Pulwama,dis_1011
C21411,"Govt. Degree College for Women Pulwama, Kashmir",0,Pulwama,dis_1011
C46530,DELHI BUSINESS SCHOOL,0,Pulwama,dis_1011
C45996,"SOCH KRAL MEMROIAL COLLEGE OF EDUCATION, PULWAMA",0,Pulwama,dis_1011
C46539,KCEF LAW COLLEGE,0,Pulwama,dis_1011
ST12847,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, SHOPIAN",0,Shupiyan,dis_1012
ST15103,G P C SHOPIAN,0,Shupiyan,dis_1012
C45997,"SRINAGAR COLLEGE OF EDUCATION, SHUPIYAN",0,Shupiyan,dis_1012
C55202,Guardian College of Education,0,Shupiyan,dis_1012
C21420,"Govt. Degree College Shopian, Kashmir",0,Shupiyan,dis_1012
C45950,"JAMIA COLLEGE OF EDUCAITON, ANANTNAG",0,Anantnag,dis_1013
C45949,"AL-AHAD COLLEGE OF EDUCATION, ANANTNAG",0,Anantnag,dis_1013
