,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
22,22,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,Post Graduate Diploma in Labour and Service Law,1 year,Full time,,Diploma,,(BCI) Bar Council of India,Graduation in any Discipline,"This is a One-year duration, Weekend Classes Course of SDM Law College and Centre for Post Graduate Studies in Law, Mangalore, and the course is Affiliated to Mangalore University, Mangalore"
23,23,"TNB Law College, Bhagalpur",Bhagalpur,Bihar,LLB,3 years,Full time,300.0,UG,,(BCI) Bar Council of India,The candidate completed graduation from recognised university.,
24,24,"TNB Law College, Bhagalpur",Bhagalpur,Bihar,LLB Integrated,5 years,Full time,300.0,UG,,(BCI) Bar Council of India,The candidate is passed 10+2 standard or equivalent examination from recognised board.,"LLB Integrated is a full-time five years duration course offered by Tilka Manjhi Bhagalpur University, Bhagalpur Approved by Bar Council of India."
25,25,"Techno Global University, Shillong",Shillong,Meghalaya,LLM,2 years,Full time,,PG,0.2 lakhs,UGC,The candidate should have passed L.L.B. or its equivalent from any recognized College or University.,"Master of Law is two years (4 Semester) full-time postgraduate program offered by Techno Global University, Shillong with the approval of UGC."
26,26,"ICFAI University, Tripura",Fatikchhara,Tripura,BA LLB Hons,5 years,Full time,,UG,2.3 lakhs,UGC,The candidate should have passed in 10+2 any stream,"BA LLB Hons is a full-time five years duration course offered by ICFAI University, Tripura Approved by UGC."
27,27,"ICFAI University, Tripura",Fatikchhara,Tripura,LLB,3 years,Full time,,UG,1.38 lakhs,(BCI) Bar Council of India,45% and above (40% in case of SC/ ST/OBC) in aggregate in graduation (any discipline) examination or its equivalent.,"Faculty of Law offers 3 years full time is a full-time three years duration course offered by ICFAI University, Tripura Approved by UGC."
28,28,"ICFAI University, Tripura",Fatikchhara,Tripura,LLM,1 year,Full time,,PG,0.9 lakhs,UGC,Pass in	LL.B / equivalent in Law (Recognized by	Bar	Council of India) with not less than 50% marks (45% in case of SC / ST / OBC students). Final year students awaiting results are also eligible to apply.,"The University is offering one year LL.M Program with an objective to prepare high class Academicians, Researchers and Jurists. The one year LL.M Program covers all the important branches of Law. The one year LL.M. Program shall have 24 credits with three mandatory courses of 3 credits each (making a total of nine credits), three specialization c...See More"
29,29,"Institute of Management Education, Sahibabad",Ghaziabad,Uttar Pradesh,BA LLB,5 years,Full time,300.0,UG,,(BCI) Bar Council of India,Minimum qualification for admission in program: 10+2 or its equivalent.,"Bachelor of Arts in Law is five years full time course. Approved by BCI and affiliated to Chaudhary Charan Singh University, Meerut."
30,30,"Institute of Management Education, Sahibabad",Ghaziabad,Uttar Pradesh,LLB,3 years,Full time,300.0,UG,,(BCI) Bar Council of India,Minimum qualification for admission in program: 10+2 or its equivalent.,"Bachelor of Law is three years full time course. Approved by BCI and affiliated to Chaudhary Charan Singh University, Meerut."
31,31,"Children Welfare Centre Law College, Mumbai",Mumbai,Maharashtra,BLS LLB,5 years,Full time,240.0,UG,,(BCI) Bar Council of India,"The basic criterion for enrolling into a 5 years B.L.S/L.L.B is passing of the HSC examination from State Board of Secondary & Higher Secondary Education, or its equivalent, with an aggregate minimum of 45 % marks for those from the general category and 40% marks for those from the SC/ST category.","Bachelor of legal science and Bachelor of Law is five years degree course degree offered by University of Mumbai, Mumbai and approved by BCI."
32,32,"Children Welfare Centre Law College, Mumbai",Mumbai,Maharashtra,LLB,3 years,Full time,240.0,UG,,(BCI) Bar Council of India,Bachelor’s Degree or equivalent from a recognized university and have secured a minimum of 45 % marks. Those belonging to the S.C./S.T categories are allowed a relaxation of 5%. An LLB degree is a must for anyone aspiring to practice law in India.,"Bachelor of Law is a full time three-year course degree offered by University of Mumbai, Mumbai and approved by BCI."
33,33,"Bharati Vidyapeeth’s New Law College, Sangli",Sangli,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed Bachelor’s Degree Examination (3year duration) in any faculty of this University or any other recognised statutory University.,"Bachelor of Law is three year full time course with affiliation of Shivaji University, Kolhapur and approved by BCI."
34,34,"Bharati Vidyapeeth’s New Law College, Sangli",Sangli,Maharashtra,LLB Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed HSC.,"Bachelor of Law Integrated is five year full time course with affiliation of Shivaji University, Kolhapur and approved by BCI."
35,35,"Punjab School of Law, Punjabi University, Patiala",Patiala,Punjab,BA LLB,5 years,Full time,60.0,UG,,(BCI) Bar Council of India,10+2 with 45% marks (40% in case of SC/ST and Physically handicapped).,"It is 5 year full time integrated course with affiliation of Punjabi University, Patiala and approved by BCI."
36,36,"Punjab School of Law, Punjabi University, Patiala",Patiala,Punjab,LLM,1 year,Full time,30.0,PG,,(BCI) Bar Council of India,Pre-requisite: LL.B. (3 yrs/5 yrs course) with 55% marks or LL.B. (2 yrs. course) with 55% marks and eligible to enroll as an advocate separately.,"Master of Laws (LL.M.) is Duration of 1 years (two Semesters) program offered by Punjabi University, Patiala with the approval of Bar Council of India."
37,37,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,BA LLB Hons Integrated,5 years,Full time,120.0,UG,6.65 lakhs,(BCI) Bar Council of India,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognized board.,"Bachelor of Arts and Bachelor of Laws Honours Integrated is full time five year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
38,38,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,LLB,3 years,Full time,120.0,UG,1.71 lakhs,(BCI) Bar Council of India,Graduation with minimum 50% in any discipline from an institute affiliated to a university or any university recognized by UGC.,"Bachelor of Laws is full time three year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
39,39,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,LLM Criminal Law,1 year,Full time,,PG,1.05 lakhs,(BCI) Bar Council of India,Graduation Degree in Law from an institute affiliated to a university or any university recognized by UGC/BCI with minimum 50% or its equivalent.,"Master of Law in Criminal Law is full time one year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
40,40,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,LLM Cyber Law and Security,1 year,Full time,,PG,1.05 lakhs,(BCI) Bar Council of India,Graduation Degree in Law from an institute affiliated to a university or any university recognized by UGC/BCI with minimum 50% or its equivalent.,"Master of Law in Cyber Law and Security is full time one year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
41,41,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,M.Phil Law,1 year,Full time,,PG,1.05 lakhs,(BCI) Bar Council of India,The candidate should be a post graduate from recognized University.,"The Master of Philosophy is one-year duration full-time research degree course degree offfered by Jagran Lakecity University, Bhopal and approved by BCI."
42,42,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,BA LLB Integrated,5 years,Full time,180.0,UG,,(BCI) Bar Council of India,"A candidate passing the H.S.C. (10+2) examination conducted by the Maharashtra State Board of Secondary and Higher Secondary Education, with minimum 45% mark of any other examination recognized as equivalent thereto by the Savitribai Phule Pune University with the minimum prescribed marks is eligible for admission the first year of five year law course.The above percentage of marks shall be relaxed by 5% for candidates belonging to the SC, ST categories recognized as such by the Government of Maharashtra.","Five-year law course, leading to a BA LLB degree is a 10 semesters full-time course. The students of the five year course are awarded the Bachelor of degree at the end of the third year, (i.e. 6th semester) and on completion of five years, (10th semester), LLB degree is awarded. this program approved by Bar Council of India."
43,43,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Consumer Protection Law,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Consumer Protection Law is one year's program affiliated with Savitribai Phule Pune University, Pune."
44,44,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Cyber Law,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Cyber Law is one year's program affiliated with Savitribai Phule Pune University, Pune."
45,45,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Human Rights Law,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Human Rights Law is one year's program affiliated with Savitribai Phule Pune University, Pune."
46,46,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Labour Law and Labour Walfare,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Labour Law and Labour Walfare is one year's program affiliated with Savitribai Phule Pune University, Pune."
47,47,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,LLB,3 years,Full time,180.0,UG,,(BCI) Bar Council of India,"A candidate possession the Bachelor's Degree of Savitri Bai Phule Pune Univeristy, in any faculty with minimum 45% marks or corresponding degree of any University recognized as equivalent thereto with the minimum prescribed marks is eligible to apply for admission the first year LLB (General) three year law course. The above percentage of marks shall be relaxed by 5% for candidates belonging to the SC.ST Categories recognized as such by the Government of Maharashtra. A student who has successfully completed the three-year course is entitled to the LLB degree and is eligible to practice as an advocate, as per the rules of the Bar Council of India.","Bachelor of Laws (LLB) - A three-year law course leading to al LLB degree in a six-semester full-time course. on completion of the three-year course after the 6th semester, the LL.B degree is awarded. this course approved by Bar Council of India."
48,48,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,"LL.B. Degree (Three years of LL.B. Course or Five Years Course of BA.,LL.B. of the University of Pune or its equivalent Degree from another statutory University recognized as equivalent to said Degree of this University.","Two years Courses leading to LLM degree is a four-semester full-time course. On completion of the two years course. after the 4th semester, The LLM Degree is awarded. this course approved by BCI."
49,49,"Aligarh Muslim University Malappuram Centre, Malappuram",Anamangad,Kerala,BA LLB Hons,5 years,Full time,60.0,UG,,UGC,The candidate should have passed 10+2 in relevant stream from recognized board.,"Bachelor of Arts and Bachelor of Laws is full time five year course degree offered by Aligarh Muslim University, Aligarh and approved by Bar Council of India and UGC."
50,50,"Shahaji Law College, Kolhapur",Kolhapur,Maharashtra,Diploma in Labour Law,1 year,Full time,,Diploma,,,After H.S.C.,"Diploma in Labour Law is a full time one year duration course offered by Shahaji Law College, Kolhapur."
51,51,"Shahaji Law College, Kolhapur",Kolhapur,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have 45% of aggregate marks in any degree(10+2+3) ,"LLB three Year is a full-time course Affiliated to Shivaji University, Kolhapur Approved by Bar Council of India."
52,52,"Shahaji Law College, Kolhapur",Kolhapur,Maharashtra,LLB Five Year,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have 45% of aggregate marks in 10+2 .," LLB Five Year is a full-time course Affiliated to Shivaji University, Kolhapur Approved by BAr Council of India."
53,53,"VGU School of Law, Jaipur",Jaipur,Rajasthan,BA LLB Integrated,5 years,Full time,,UG,3 lakhs,(BCI) Bar Council of India,"The candidate should have passed Pass in 10+2, A level, IB, American 12th grade or equivalent with a minimum aggregate of 45% from a recognized board. The admissions will be done strictly on the basis of rank obtained in CLAT/LSAT or XIIth marks for all those candidates who have filled the online form of VGU before 15th July 2017.","BA LLB is five years full-time integrated law program offered by Vivekananda Global University, Jaipur and approved by Bar Council India."
54,54,"VGU School of Law, Jaipur",Jaipur,Rajasthan,BBA LLB Integrated,5 years,Full time,,UG,3 lakhs,(BCI) Bar Council of India,"The candidate should have passed Pass in 10+2, A level, IB, American 12th grade or equivalent with a minimum aggregate of 45% from a recognized board. The admissions will be done strictly on the basis of rank obtained in CLAT/LSAT or XIIth marks for all those candidates who have filled the online form of VGU before 15th July 2017.","BBA LLB is five years full-time integrated law program offered by Vivekananda Global University, Jaipur and approved by Bar Council India."
55,55,"VGU School of Law, Jaipur",Jaipur,Rajasthan,LLB,3 years,Full time,,UG,1.06 lakhs,(BCI) Bar Council of India,The candidate should have passed 10 + 2 + 3 or Graduation with minimum 45% Marks.,"Bachelor of Laws LLB is three years full-time undergraduate law program offered by Vivekananda Global University, Jaipur and approved by Bar Council India."
56,56,"SunRise University, Alwar",Bagar Rajput,Rajasthan,BA LLB,5 years,Full time,,UG,1.65 lakhs,(BCI) Bar Council of India,10+2 Pass in Any Discipline (45%),"BA LLB is a full-time five years duration integrated degree course offered by SunRise University, Alwar Approved by Bar Council of India."
57,57,"SunRise University, Alwar",Bagar Rajput,Rajasthan,BBA LLB,5 years,Full time,,UG,1.65 lakhs,(BCI) Bar Council of India,10+2 Pass in Any Discipline (45%),"BBA LLB is a full-time five years duration integrated degree course offered by SunRise University, Alwar Approved by Bar Counci"
58,58,"SunRise University, Alwar",Bagar Rajput,Rajasthan,LLB,3 years,Full time,,UG,1.14 lakhs,(BCI) Bar Council of India,Graduate in Any Discipline (45%),"LLB is a full-time three years duration course Affiliated to SunRise University, Alwar Approved by Bar Council of India."
59,59,"SunRise University, Alwar",Bagar Rajput,Rajasthan,LLM,2 years,Full time,,PG,1.16 lakhs,(BCI) Bar Council of India,"LLB (as per norms)1,500 (PS)","LLM is a full-time two years duration course Affiliated to SunRise University, Alwar Approved by Bar Council of India."
60,60,"Symbiosis Center of Distance Learning, Pune",Pune,Maharashtra,Post Graduate Diploma in Business and Corporate Law,1 year,Distance,,Diploma,0.23 lakhs,UGC,"Graduate in any discipline, from a recognized University. International/SAARC Graduates from a recognised/accredited University/Institution. Students studying in final year degree course and are yet to pass the final year examination can also apply, subject to completion of graduation in current academic year and within the time period specified by SCDL.",
61,61,"Telangana University, Nizamabad",Dichpally,Telangana,LLB,3 years,Full time,30.0,UG,,UGC,,
62,62,"Kolhan University, Chaibasa",Tambo,Jharkhand,LLB,3 years,Full time,,UG,,UGC,The candidate should have passed any Graduate or equivalent degree from any recognized College or University. ,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program offered by Kolhan University, Chaibasa with the approval of UGC."
63,63,"The Central Law College, Salem",Salem,Tamil Nadu,BA LLB,5 years,Full time,180.0,UG,,(BCI) Bar Council of India,The candidate is passed 10+2 standard or equivalent examination from recognised board.,"BA LLB is a full-time Five years duration course Affiliated to The Tamilnadu Dr Ambedkar Law University, Chennai Approved by Bar Counci"
64,64,"The Central Law College, Salem",Salem,Tamil Nadu,LLB,3 years,Full time,300.0,UG,,(BCI) Bar Council of India,The candidate completed graduation from recognised university.,
65,65,"Abhinav Education Society College of Law, Pune",Pune,Maharashtra,BA LLB Integrated,5 years,Full time,60.0,UG,,(BCI) Bar Council of India,12th passed from any stream. (40% for S.C. & S.T) (Open Category 45%).,Bachelor of art and Bachelor of Law Integrated is a five years course Affiliated by Savitribai Phule Pune University and approved by BCI.
66,66,"Abhinav Education Society College of Law, Pune",Pune,Maharashtra,LLB,3 years,Full time,60.0,UG,,(BCI) Bar Council of India,Graduate from any faculty (40% for S.C. & S.T) (Open Category 45%).,Bachelor of Law is a three years course Affiliated by Savitribai Phule Pune University and approved by BCI.
67,67,"Vivekanand Education Society's College of Law, Mumbai",Mumbai,Maharashtra,BLS LLB Integrated,5 years,Full time,60.0,UG,,(BCI) Bar Council of India,"A candidate, for being eligible for the admission to the first semester of five years LL.B. Degree course, must have passed/ completed H.S.C. (10+2) examination or equivalent qualification with minimum 45% of marks of qualifying examination. However the above percentage of marks shall be relaxed by 5% for the candidates belonging to the SC/ST categories.","Bachelor of Legal Science and Bachelor of Law (B.L.S., LLB) is five years full time duration course offered by University of Mumbai, Mumbai and approved by Bar Council of India"
68,68,"Vivekanand Education Society's College of Law, Mumbai",Mumbai,Maharashtra,LLB,3 years,Full time,120.0,UG,,(BCI) Bar Council of India,A candidate for being eligible for the admission to the First semester of three years LL.B. degree course must have passed/ completed degree examination (10+2+3) in any of the faculties of a recognized University or equivalent qualification with minimum 45% of marks at the qualifying examination. However the above percentage of marks shall be relaxed by 5% for the candidates belonging to the SC/ST categories.,"Bachelor of Law is three years full time duration course offered by University of Mumbai, Mumbai and approved by Bar Council of India"
69,69,"GD Goenka School of Law, Gurgaon",Sohna,Haryana,B.Com LLB Hons Integrated,5 years,Full time,120.0,UG,11.5 lakhs,(BCI) Bar Council of India,"10+2 from CBSE or equivalent examination. In addition, candidates will also have to successfully complete Goenka Aptitude Test for Admission (GATA) and a personal interview.","This course prepares students for professional practice as legal advisors to businesses, to business-oriented NGOs, and to government entities. The coursework combines a degree of sophistication in terms of legal content and upgrades student’s commercial and regulatory skills. The objective is to deliver highly relevant legal knowledge set in a practical commercial and regulatory context. To achieve this, courses are taught by a combination of law academics and leading practitioners. Distinguished guest lecturers and international faculty are a feature of o"
70,70,"GD Goenka School of Law, Gurgaon",Sohna,Haryana,BA LLB Hons Integrated,5 years,Full time,120.0,UG,11.5 lakhs,(BCI) Bar Council of India,The candidate should have passed 10+2 from CBSE or equivalent examination.,"This course provides insights into the policy initiatives within the framework of the constitution and integrates legal studies with aspects of governance. The course is designed not only with the objective of encompassing knowledge of law but also to teach subjects like English, Sociology, Economic, Political Science and History. These courses help to understand how central and state governments function and how legislations are enacted and enforced. The students get a strong footing for undertaking professional legal education and to have a competit"
71,71,"GD Goenka School of Law, Gurgaon",Sohna,Haryana,BBA LLB Hons Integrated,5 years,Full time,120.0,UG,11.5 lakhs,(BCI) Bar Council of India,"10+2 from CBSE or equivalent examination. In addition, candidates will also have to successfully complete Goenka Aptitude Test for Admission (GATA) and a personal interview.","This course emphasizes on providing an integrated understanding of law in an environment of Financial Management, Business Administration, and other managerial concepts. It also provides necessary knowledge that is a pre-requisite to obtain Bar Council registration and undertaking any traditional law-related business, practice."
72,72,"GD Goenka School of Law, Gurgaon",Sohna,Haryana,LLB Hons,3 years,Full time,120.0,UG,7 lakhs,(BCI) Bar Council of India,The candidate should have graduation in any discipline from a UGC recognized university.,"This course familiarizes students intimately with the teaching methodologies and legal research of both national and international characters keeping in view the different types of legal systems, especially in Common Law traditions as well as Civil Law system as practiced in India. It enables students capable of analyzing and examining the economic, cultural and political impact of enacted laws. The course fosters study and research into legal theory and values; examines the relationship between theory and practice; and enhance opportunities for scholarly research, writing, and p"
73,73,"GD Goenka School of Law, Gurgaon",Sohna,Haryana,LLM,1 year,Full time,,PG,1.25 lakhs,UGC,Law graduate having law degree approved by the BCI from a recognized University in India or equivalent.,"The aim of the LLM program is to provide a range of local, national, international and global themes for study in a critical legal perspective. It aims to provide considerable freedom to individual students to devise their own program by choosing from the varied options available. The program is majorly research based while offering students the flexibility of choosing research areas within the modules and for their dissertation. The LLM program equips students with skills for global research enabling them to adapt, innovate and apply their knowledge to international le"
74,74,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,BA LLB Integrated,5 years,Full time,120.0,UG,1 lakh,(BCI) Bar Council of India,The candidate should have passed 12th from a recognized board.,"Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law offered by Monad University, Hapur with the approval of Bar Council of India. "
75,75,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,LLB,3 years,Full time,60.0,UG,0.6 lakhs,(BCI) Bar Council of India,Graduation with 45% for Gen./OBC and 40% for SC/ST from a recognized University.,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program offered by Monad University, Hapur and approved by Bar Council of India."
76,76,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,LLM Constitutional Law,,Full time,,PG,0.64 lakhs,UGC,LL.B with 50% from a recognized University.Diploma / B.Sc. (PCM) Lateral Entry,"Master of Laws (LL.M.) in Constitutional Law is Duration of 1.5 years (Four Semesters) program offered by Monad University, Hapur with the approval of Bar Council of India."
77,77,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,LLM Criminal Law,1.5 years,Full time,,PG,0.64 lakhs,UGC,LL.B with 50% from a recognized University.Diploma / B.Sc. (PCM) Lateral Entry,"Master of Laws (LL.M.) in Criminal Law is Duration of 1.5 years (Four Semesters) program offered by Monad University, Hapur with the approval of Bar Council of India."
78,78,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,LLM Mercantile Law,1.5 years,Full time,,PG,0.64 lakhs,UGC,LL.B with 50% from a recognized University.Diploma / B.Sc. (PCM) Lateral Entry,"Master of Laws (LL.M.) in Mercantile Law is Duration of 1.5 years (Four Semesters) program offered by Monad University, Hapur with the approval of Bar Council of India."
79,79,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,BA LLB Integrated,5 years,Full time,120.0,UG,2.75 lakhs,(BCI) Bar Council of India,The candidate should have passed 10+2 in any discipline with minimum 50 % marks or equivalent grades.,"BA LLB is five-years full-time Integrated course offered by  Mewar University, Chittorgarh and approved by Bar Council of India."
80,80,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,LLB,3 years,Full time,120.0,UG,1.05 lakhs,(BCI) Bar Council of India,The candidate should have passed Graduation in relevant discipline with minimum 50 % marks or equivalent grades from any recognized College or University.,"Bachelor of Laws is three years full-time course offered by Mewar University, Chittorgarh with approval by Bar Council of India"
81,81,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,LLM Arbitration and Conciliation,2 years,Full time,,PG,0.76 lakhs,UGC,The candidate should have passed LLB with minimum 50 % marks or equivalent grades from any recognized College or University.,"Master of Laws (LL.M.) in Arbitration and Conciliation is Duration of 2 years (Four Semesters) program offered by Mewar University, Chittorgarh with the approval of UGC."
82,82,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,LLM Criminology,2 years,Full time,,PG,0.76 lakhs,UGC,The candidate should have passed LLB with minimum 50 % marks or equivalent grades from any recognized College or University.,"Master of Laws (LL.M.) in Criminology is Duration of 2 years (Four Semesters) program offered by Mewar University, Chittorgarh with the approval of UGC."
83,83,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,LLM Cyber Law,2 years,Full time,,PG,0.76 lakhs,UGC,The candidate should have passed LLB with minimum 50 % marks or equivalent grades from any recognized College or University.,"Master of Laws (LL.M.) in Cyber Law is Duration of 2 years (Four Semesters) program offered by Mewar University, Chittorgarh with the approval of UGC."
84,84,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,LLM Mercantile Law,2 years,Full time,,PG,0.76 lakhs,UGC,The candidate should have passed LLB with minimum 50 % marks or equivalent grades from any recognized College or University.,"Master of Laws (LL.M.) in Mercantile Law is Duration of 2 years (Four Semesters) program offered by Mewar University, Chittorgarh with the approval of UGC."
85,85,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,LLM Personal Law,2 years,Full time,,PG,0.76 lakhs,UGC,The candidate should have passed LLB with minimum 50 % marks or equivalent grades from any recognized College or University.,"Master of Laws (LL.M.) in Personal Law is Duration of 2 years (Four Semesters) program offered by Mewar University, Chittorgarh with the approval of UGC."
86,86,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,PGD in Cyber Law,1 year,Full time,,Diploma,0.33 lakhs,,The candidate should have passed LLB with 50% marks.,"Post Graduate Diploma in Cyber Law is one-year full-time diploma program in law offered by Mewar University, Chittorgarh"
87,87,"Government Law College, Thiruvananthapuram",Thiruvananthapuram,Kerala,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"Green Campus
The course of study for the Degree of Bachetor of Law (Three Years) shall extend to aperiod of three academic years consisting 6 semesters and shall consist of 27 compulsory papers, including practical training for 400 marks and three optional papers. Admission is restricted to 80 candidates and the selection is made through a common entrance examination conducted by the Commissioner for Entrance Examination, Govt. of Kerala every year.
Eligibility for Admission
(a) Candidates seeking admission to the three year LL.B Course shall be graduates in any faculty of University of Kerala or any other University recognized by the University of Kerala as equivalent thereto. A candidate desirous of joining the LL. B. Three year course will have to write the Entrance Examination. '
(b) A candidate who has passed the qualifying degree examination with 40% marks in aggregate shall be eligible for admission to the three year LL. B. degree course.
(c) Candidates who seek reservation under SC/ST categories should have obtained 35% marks in aggregate and passed in the qualifying examination (subject to the production of the required cornmunity certificates).","Green Campus
The course of study for the Degree of Bachetor of Law (Three Years) shall extend to aperiod of three academic years consisting 6 semesters and shall consist of 27 compulsory papers, including practical training for 400 marks and three optional papers. Admission is restricted to 80 candidates and the selection is made through a common entrance examina...See More"
88,88,"Deen Dayal Upadhyaya Gorakhpur University, Gorakhpur",Gorakhpur,Uttar Pradesh,LLB,3 years,Full time,,UG,,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Bachelor of Laws is full time three year course degree offered by Deen Dayal Upadhyaya Gorakhpur University, Gorakhpur and approved by UGC and BCI."
89,89,"Deen Dayal Upadhyaya Gorakhpur University, Gorakhpur",Gorakhpur,Uttar Pradesh,LLM,2 years,Full time,,PG,,UGC,The candidate should have passed in LLB from any recognized university.,"Master of Laws is full time two year course degree offered by Deen Dayal Upadhyaya Gorakhpur University, Gorakhpur and approved by UGC and BCI."
90,90,"Allahabad Degree College, Allahabad",Allahabad,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,Graduate in any discipline from any university recognised by UGC with an aggregate of 45% Marks.,"Bachelor of Law is a three-year full-time course degre offered by University of Allahabad, Allahabad and approved by BCI."
91,91,"Government Law College, Coimbatore",Coimbatore,Tamil Nadu,BA LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,"Candidates who have passed the qualifying examination under 10+2 pattern with not less than 45% of marks which is recognized by the syndicate as equivalent to Higher Secondary Examination of the Government of Tamil Nadu, are eligible for admission. For S.C./S.T. candidates concession of 5% marks in the minimum of marks required for admission for B.L. 5 year Degree Course of study as prescribed in the regulations will be given.",This is a five year full time dual degree course.
92,92,"Government Law College, Coimbatore",Coimbatore,Tamil Nadu,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"Candidates who have passed a three year Degree Examination of Universities in Tamil Nadu and Such degree awarded by Member Universities of Association of Indian Universities, New Delhi for purpose of mutual recognition on reciprocal basis, after 10+2+3+ or 11+1+3 pattern and also recognized by Tamil Nadu Dr. Ambedkar Law University alone are eligible for admission to LL.B (3 years) Degree Course.",This is a three year full time degree course.
93,93,"Vasantrao Pawar Law College, Pune",Baramati,Maharashtra,BA LLB,5 years,Full time,60.0,UG,,(BCI) Bar Council of India,Candidate must have passed 10+2 in any stream from recognized board,"BA LLB is a full-time five years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Council of India."
94,94,"Vasantrao Pawar Law College, Pune",Baramati,Maharashtra,Diploma in Cyber Law,1 year,Full time,60.0,Diploma,,(BCI) Bar Council of India,Candidate must have passed 10+2 n any stream from recognized board,"Diploma in Cyber Law is a full-time one years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Counci"
95,95,"Vasantrao Pawar Law College, Pune",Baramati,Maharashtra,Diploma in Labor Law,1 year,Full time,60.0,Diploma,,(BCI) Bar Council of India,Candidate must have passed bachelor degree in any discipline from recognized university,"Diploma in Labor Law is a full-time one years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Counci"
96,96,"Vasantrao Pawar Law College, Pune",Baramati,Maharashtra,LLB,3 years,Full time,120.0,UG,,(BCI) Bar Council of India,Candidate must have passed bachelor degree in any discipline from recognized university,"LLB is a full-time three years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Counci"
